Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],U_R [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irreversibel [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C]
19.0,-0.1,100,2.1367521367521367,-564.1025641025641,47.2018722018722,-0.04328924406921425,0.0046907599715099715,-29.758951683811368,-0.039820698172179016,-32.04632465352983,0,0,46.86100274689363,293.15,293.15,3.6831117012617014,0.0021952756666666668,0.0014548838790530458,0.0012424865116673449,9138.992555936306,8809.09241466809
19.5,-0.1,100,2.1367521367521367,-563.034188034188,47.207171686338356,-0.041544018729139744,0.0046907599715099715,-28.563544543364454,-0.03788070361914634,-30.482349576404733,0,0,46.9093411886169,293.15,293.15,3.6831448230396147,0.0021952756666666668,0.0014546629373629197,0.001242597976607369,9137.990117425692,8810.096073941448
20.0,-0.1,100,2.1367521367521367,-561.9658119658119,47.212471170804506,-0.039864017739811394,0.0046907599715099715,-27.412625907619745,-0.03602968032461966,-28.990243193164734,0,0,46.9556750874199,293.15,293.15,3.683177944817529,0.0021952756666666668,0.001454441995672794,0.001242709441547393,9136.98767891508,8811.099733214804
20.5,-0.1,100,2.1367521367521367,-560.8974358974358,47.217770655270655,-0.0382468206194785,0.0046907599715099715,-26.30455135190752,-0.03426353018182566,-27.56668904075275,0,0,47.00008918495341,293.15,293.15,3.683211066595441,0.0021952756666666668,0.0014542210539826687,0.0012428209064874168,9135.98524040447,8812.10339248816
21.0,-0.1,100,2.1367521367521367,-559.8290598290597,47.223070139736805,-0.036690096096539976,0.0046907599715099715,-25.23773681620182,-0.03257834463925541,-26.20852433849702,0,0,47.0426645989179,293.15,293.15,3.6832441883733544,0.0021952756666666668,0.0014540001122925429,0.0012429323714274409,9134.982801893857,8813.107051761514
21.5,-0.1,100,2.1367521367521367,-558.7606837606836,47.228369624202955,-0.0351915988443073,0.0046907599715099715,-24.21065640462264,-0.030970395896351477,-24.91273283698212,0,0,47.083478979967545,293.15,293.15,3.6832773101512677,0.0021952756666666668,0.0014537791706024173,0.0012430438363674648,9133.980363383245,8814.110711034868
22.0,-0.1,100,2.1367521367521367,-557.6923076923075,47.23366910866911,-0.0337491663344454,0.004690759971509971,-23.2218402645898,-0.029436128509824737,-23.67643800104966,0,0,47.12260666173348,293.15,293.15,3.683310431929182,0.0021952756666666663,0.0014535582289122912,0.0012431553013074889,9132.977924872634,8815.114370308227
22.5,1.3,-1300,-27.777777777777775,-556.6239316239314,47.23896859313526,-0.032360715804808454,0.0046907599715099715,-22.222568357126658,-0.02797215139137032,-22.525166854365132,0,0,47.160118804271555,293.15,293.15,3.683343553707096,0.0021952756666666668,0.0014533372872221656,0.0012432667662475127,9131.975486362022,8816.118029581583
23.0,3.9,-3900,-83.33333333333333,-570.5128205128203,47.17007529507529,-0.03266444489474007,-0.06097987962962963,-22.299194038077967,-0.028270491098399804,-22.84538423889144,0,0,46.29297601462887,293.15,293.15,3.682912970594221,0.0021952756666666668,0.0014562095291938003,0.001241817722027201,9145.007186999976,8803.070459027955
23.5,0.9,-900,-19.23076923076923,-612.179487179487,46.9633954008954,-0.035987259546365294,-0.1829396388888889,-24.534291074727882,-0.0317214522905784,-25.654903772403657,0,0,44.60264731688694,293.15,293.15,3.6816212212555968,0.0021952756666666668,0.001464826255108703,0.0012374705893662664,9184.102288913831,8763.927747367077
24.0,-0.4,400,8.547008547008547,-621.7948717948716,46.915700040700045,-0.03569880908555931,-0.042216839743589744,-24.352312607465056,-0.03135456412811699,-25.34904024703774,0,0,46.436687859862424,293.15,293.15,3.6813231252543757,0.0021952756666666668,0.0014668147303198342,0.0012364674049060507,9193.124235509335,8754.894813906874
24.5,-0.5,500,10.683760683760683,-617.5213675213673,46.936897978564645,-0.03390868441028038,0.018763039886039883,-23.148605025354392,-0.029419617261519617,-23.773993106847087,0,0,47.2795745575435,293.15,293.15,3.681455612366029,0.0021952756666666663,0.0014659309635593316,0.0012369132646661465,9189.114481466888,8758.909451000296
25.0,-2.4,2400,51.28205128205128,-612.179487179487,46.9633954008954,-0.03206678606002168,0.02345379985754986,-21.970720351225342,-0.027453731942522104,-22.137504392864027,0,0,47.392208540437835,293.15,293.15,3.6816212212555968,0.0021952756666666668,0.001464826255108703,0.0012374705893662664,9184.102288913831,8763.927747367077
25.5,-3.4,3400,72.64957264957265,-586.5384615384613,47.09058302808303,-0.028068291428593337,0.1125782393162393,-19.330624295140968,-0.02327647741385722,-18.71196405930163,0,0,48.66744498719101,293.15,293.15,3.6824161439255194,0.0021952756666666663,0.0014595236545456858,0.0012401457479268418,9160.043764659149,8788.015569927618
26.0,-1.1,1100,23.504273504273502,-550.213675213675,47.27076549993217,-0.023028811290383467,0.15948583903133903,-15.886526428081128,-0.018098508300812242,-14.535066998568475,0,0,49.42471044959135,293.15,293.15,3.683542284374576,0.0021952756666666668,0.0014520116370814113,0.0012439355558876565,9125.960855298352,8822.139985221718
26.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.020868027690883986,0.051598359686609675,-14.395900388987767,-0.015945300765064244,-12.80580758813877,0,0,48.08299151710971,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
27.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.02007834011119605,-0.0,-13.851130950111926,-0.015220431168598468,-12.223658607972128,0,0,47.43190208447378,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
27.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.01931853587663065,-0.0,-13.326976667878883,-0.014528513972317685,-11.66797398257394,0,0,47.45077446307479,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
28.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.01858748414210591,-0.0,-12.822657423851224,-0.013868051167913576,-11.137550648643966,0,0,47.46886415208086,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
28.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.017884096855961967,-0.0,-12.33742262082132,-0.01323761284618075,-10.631240233854674,0,0,47.48620388498326,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
29.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.017207327140572968,-0.0,-11.87055006566942,-0.012635834101247646,-10.147946570612573,0,0,47.50282501496745,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
29.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.01655616773423992,-0.0,-11.421344894496585,-0.012061412075540377,-9.68662332284337,0,0,47.51875757358397,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
30.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.015929649492045388,-0.0,-10.98913853843275,-0.011513103139081807,-9.246271720662905,0,0,47.53403032690645,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
30.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.01532683994343885,-0.0,-10.573287728580638,-0.010989720197019036,-8.825938398029413,0,0,47.54867082928516,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
31.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.01474684190440587,-0.0,-10.173173538614593,-0.010490130119550035,-8.424713328695601,0,0,47.562705474799685,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
31.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.014188792142155548,-0.0,-9.788200463609362,-0.010013251288685217,-8.041727855991862,0,0,47.57615954651018,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
32.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.013651860090338848,-0.0,-9.417795533727816,-0.009558051256532646,-7.6761528121750615,0,0,47.58905726360179,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
32.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.01313524661288561,-0.0,-9.061407461448507,-0.009123544510037036,-7.3271967232713004,0,0,47.60142182651312,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
33.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.012638182814620426,-0.0,-8.718505821063806,-0.008708790337333199,-6.994104095526087,0,0,47.61327546013572,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
33.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.012159928896887173,-0.0,-8.38858025922747,-0.008312890791094547,-6.6761537797520845,0,0,47.62463945516735,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
34.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.011699773056478974,-0.0,-8.071139735376663,-0.0079349887444673,-6.3726574100332245,0,0,47.63553420769881,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
34.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.011257030426234858,-0.0,-7.765711790897893,-0.007574266035381461,-6.082957913404958,0,0,47.6459792571101,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
35.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.010831042055726312,-0.0,-7.471841845949183,-0.007229941695220966,-5.8064280872840905,0,0,47.6559933223488,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
35.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.010421173930516704,-0.0,-7.189092522891872,-0.006901270258018082,-5.542469241568319,0,0,47.665594336660156,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
36.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.010026816028533865,-0.0,-6.917042995325107,-0.006587540146511422,-5.290509902465604,0,0,47.674799480835524,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
36.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.009647381412151405,-0.0,-6.655288361754161,-0.00628807213157338,-5.050004575247151,0,0,47.683625215042696,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
37.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.009282305354627469,-0.0,-6.403439042960378,-0.006002217861671628,-4.820432563245345,0,0,47.692087309299225,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
37.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.008931044499600797,-0.0,-6.16112020217584,-0.00572935845918095,-4.601296840539768,0,0,47.70020087264695,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
38.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.008593076052393112,-0.0,-5.927971187199782,-0.005468903180506403,-4.392122975890633,0,0,47.707980381083416,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
38.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.008267897001914229,-0.0,-5.703644993626415,-0.005220288137116965,-4.192458105589951,0,0,47.715439704303705,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
39.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.007955023372011823,-0.0,-5.487807748385283,-0.004982975074720691,-4.001869953006652,0,0,47.72259213130359,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
39.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.007653989501151606,-0.0,-5.2801382128254755,-0.0047564502079382705,-3.8199458927029357,0,0,47.72945039489294,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
40.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.007364347349355839,-0.0,-5.080327304604118,-0.004540223107952058,-3.6462920570956823,0,0,47.73602669516611,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
40.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.007085665831368657,-0.0,-4.888077637667558,-0.0043338256407223115,-3.4805324837288225,0,0,47.74233272197393,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
41.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.0068175301750557525,-0.0,-4.7031030796405595,-0.004136810953471866,-3.3223083013104997,0,0,47.74837967644025,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
41.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.006559541304083481,-0.0,-4.525128325964789,-0.00394875250724498,-3.171276952752796,0,0,47.754178291563846,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
42.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.006311315243958614,-0.0,-4.35388849015273,-0.003769243153445823,-3.0271114535318806,0,0,47.75973885194485,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
42.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.006072482550544734,-0.0,-4.189128709547214,-0.003597894252357305,-2.8894996837629368,0,0,47.765071212673384,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
43.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.00584268776020469,-0.0,-4.030603765999784,-0.003434334831731835,-2.7581437124571933,0,0,47.77018481741594,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
43.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.0056215888607507696,-0.0,-3.878077720903347,-0.0032782107836323397,-2.63275915249807,0,0,47.77508871573413,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
44.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.005408856782415153,-0.0,-3.731323564035916,-0.003129184097784702,-2.5130745449399527,0,0,47.77979157966851,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
44.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.005204174908083062,-0.0,-3.5901228756927965,-0.0029869321297818154,-2.398830771296609,0,0,47.78430171961887,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
45.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.005007238602059657,-0.0,-3.4542655016043664,-0.0028511469025549094,-2.289780492546821,0,0,47.78862709955112,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
45.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.004817754756669331,-0.0,-3.3235492401556095,-0.0027215344395998217,-2.1856876136427004,0,0,47.79277535155961,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
46.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.004635441356012582,-0.0,-3.197779541441883,-0.0025978141285146463,-2.0863267723613195,0,0,47.79675378981226,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
46.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.004460027056231198,-0.0,-3.0767692177130153,-0.0024797181134708114,-1.9914828513930343,0,0,47.80056942390499,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
47.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.0042912507816570316,-0.0,-2.9603381647747673,-0.002366990715302275,-1.9009505126101498,0,0,47.804228971650645,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
47.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.0041288613362433155,-0.0,-2.8483130939330197,-0.0022593878779573326,-1.8145337525076273,0,0,47.80773887132651,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
48.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.003972617029700181,-0.0,-2.740527274081726,-0.0021566766401145887,-1.7320454778533463,0,0,47.81110529340352,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
48.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.003822285317777954,-0.0,-2.6368202835507626,-0.002058634630819148,-1.6533071006292106,0,0,47.81433415177935,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
49.0,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.003677642456162844,-0.0,-2.537037771344356,-0.00196504958804706,-1.5781481513861313,0,0,47.81743111453638,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
49.5,0.0,0,-0.0,-538.4615384615382,47.32905982905983,-0.0035384731674699067,-0.0,-2.4410312274147157,-0.0018757188991557127,-1.5064059101758027,0,0,47.82040161424498,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
50.0,9.9,-9900,-211.53846153846152,-538.4615384615382,47.32905982905983,-0.003404570320837655,-0.0,-2.3137448744688145,-0.001790449162225244,-1.4507823609854886,0,0,47.8232508578313,293.15,293.15,3.683906623931624,0.0021952756666666663,0.0014495812784900285,0.00124516167022792,9114.934031681623,8833.180237228633
50.5,3.8,-3800,-81.19658119658119,-644.2307692307689,46.80441086691087,-0.014757985389299455,-0.46438523717948715,-9.97262053374869,-0.013817702301640505,-11.23490016593939,0,0,41.43966635962096,293.15,293.15,3.6806275679181932,0.0021952756666666668,0.0014714545058124744,0.0012341266411655476,9214.175444232182,8733.8179691664
51.0,1.0,-1000,-21.367521367521366,-684.8290598290596,46.60303045719712,-0.018606985430924653,-0.17824887891737892,-12.554814994168561,-0.017840486589112654,-14.518904897510101,0,0,45.04074366246087,293.15,293.15,3.6793689403574827,0.0021952756666666668,0.001479850290037252,0.0012298909734446365,9252.268107635427,8695.678916778876
51.5,3.9,-3900,-83.33333333333333,-695.5128205128203,46.550035612535616,-0.019082715730969646,-0.0469075997150997,-12.80138017238391,-0.018234735869390496,-14.892438041915163,0,0,46.732564726417536,293.15,293.15,3.679037722578347,0.0021952756666666663,0.0014820597069385088,0.001228776324044397,9262.29249274154,8685.642324045317
52.0,3.2,-3200,-68.37606837606837,-737.179487179487,46.34335571835572,-0.022874190521326585,-0.1829396388888889,-15.27240390749105,-0.022192458552532112,-18.17769154696629,0,0,44.84661590860068,293.15,293.15,3.6777459732397233,0.0021952756666666668,0.0014906764328534122,0.0012244291913834622,9301.3875946554,8646.499612384438
52.5,2.1,-2100,-44.87179487179487,-771.3675213675211,46.17377221543888,-0.02571898936619439,-0.1501043190883191,-17.118758763870627,-0.025106096107979686,-20.60373582806161,0,0,45.18483673319199,293.15,293.15,3.676686076346493,0.0021952756666666668,0.0014977465669374348,0.001220862313302695,9333.465626994974,8614.382515637048
53.0,3.0,-3000,-64.1025641025641,-793.8034188034186,46.062483041649706,-0.027202392335867628,-0.09850595940170938,-18.026593287858834,-0.026518128914279317,-21.822430634475708,0,0,45.80893249865991,293.15,293.15,3.675990519010311,0.0021952756666666663,0.0015023863424300753,0.001218521549562192,9354.516835717817,8593.305670896574
53.5,7.0,-7000,-149.57264957264957,-825.8547008547007,45.90349850766518,-0.02965726627595001,-0.14072279914529914,-19.454014697691832,-0.028986841179997298,-24.008149784540358,0,0,45.1831894679316,293.15,293.15,3.6749968656729077,0.0021952756666666668,0.0015090145931338467,0.001215177601361473,9384.589991036166,8563.195892695898
54.0,6.8,-6800,-145.2991452991453,-900.6410256410255,45.5325345950346,-0.0365383835874071,-0.328353198005698,-23.733858840191562,-0.036379128396170426,-30.32110907767882,0,0,42.52829920598599,293.15,293.15,3.6726783412189667,0.0021952756666666668,0.0015244805114426468,0.0012073750555597952,9454.760686778987,8492.939743560988
54.5,6.5,-6500,-138.88888888888889,-973.2905982905982,45.17216965133632,-0.04292115291723107,-0.31897167806267807,-27.622175689992776,-0.04320300107050304,-36.227406107491184,0,0,42.449292967515724,293.15,293.15,3.6704260603208527,0.0021952756666666668,0.0015395045463711956,0.0011997954396381653,9522.926505500582,8424.690912972786
55.0,7.0,-7000,-149.57264957264957,-1042.7350427350425,44.827703161036496,-0.048723495778086365,-0.3048993981481481,-31.047290109928486,-0.04934344363546699,-41.648905307878906,0,0,42.4489884935321,293.15,293.15,3.668273144756478,0.0021952756666666663,0.0015538657562293673,0.0011925502185366076,9588.085008690341,8359.453060204654
55.5,7.2,-7200,-153.84615384615384,-1117.5213675213672,44.45673924840592,-0.054859456716059754,-0.32835319800569795,-34.60641596348722,-0.05585334715342087,-47.46519381829553,0,0,41.94955203955566,293.15,293.15,3.6659546203025375,0.0021952756666666663,0.0015693316745381677,0.0011847476727349297,9658.255704433159,8289.196911069741
56.0,-0.1,100,2.1367521367521367,-1194.4444444444441,44.07517636684304,-0.06098661256793342,-0.3377347179487179,-38.47690814905494,-0.0623266233921045,-52.96128535832377,0,0,41.63278467899217,293.15,293.15,3.6635698522927687,0.0021952756666666663,0.0015852394762272191,0.0011767221970532039,9730.431277197198,8216.933443388116
56.5,0.5,-500,-10.683760683760683,-1193.3760683760681,44.08047585130919,-0.05889945714703568,0.0046907599715099715,-37.134224851335595,-0.05897431996079497,-50.13645016145519,0,0,46.15545944014671,293.15,293.15,3.663602974070683,0.0021952756666666668,0.0015850185345370935,0.0011768336619932282,9729.428838686588,8217.937102661475
57.0,9.7,-9700,-207.26495726495725,-1198.7179487179485,44.05397842897843,-0.057540855041239854,-0.02345379985754985,-35.7940287123503,-0.056572452219970815,-48.54070195381946,0,0,45.83631335481061,293.15,293.15,3.663437365181115,0.0021952756666666663,0.001586123242987722,0.0011762763372931081,9734.441031239647,8212.918806294694
57.5,6.6,-6600,-141.02564102564102,-1302.350427350427,43.53992843576177,-0.06626118417063369,-0.4550037172364673,-40.848087956380134,-0.06635145575640104,-57.29299980632221,0,0,39.94390654228012,293.15,293.15,3.6602245527235113,0.002195275666666667,0.0016075545869299165,0.0011654642381107834,9831.67756676898,8115.563856779174
58.0,5.8,-5800,-123.93162393162392,-1372.8632478632476,43.19016246099579,-0.0713217614362428,-0.30959015811965807,-43.62317028727002,-0.07155267876830215,-62.130976803246725,0,0,41.67246092174127,293.15,293.15,3.658038515381224,0.0021952756666666663,0.001622136738478214,0.0011581075520692014,9897.838508469353,8049.322344737683
58.5,6.1,-6100,-130.34188034188034,-1434.8290598290596,42.88279236195903,-0.07535493818587057,-0.27206407834757834,-45.713189556024936,-0.07541951618524288,-65.87759318532603,0,0,42.03262595406618,293.15,293.15,3.6561174522622437,0.0021952756666666668,0.001634951356505506,0.0011516425855478114,9955.979942084832,7991.110106883042
59.0,6.4,-6400,-136.75213675213675,-1499.9999999999998,42.55952380952381,-0.0795791372250588,-0.28613635826210826,-47.865161675201676,-0.07948415720982195,-69.86331699112748,0,0,41.71566582446297,293.15,293.15,3.6540970238095247,0.0021952756666666668,0.0016484287996031746,0.0011448432242063492,10017.128691232145,7929.8868912083335
59.5,6.6,-6600,-141.02564102564102,-1568.3760683760681,42.22035680369014,-0.08398765147840409,-0.3002086381766382,-50.07756635831621,-0.08373611329863152,-74.07962773377065,0,0,41.39258275190207,293.15,293.15,3.6519772300230637,0.0021952756666666668,0.0016625690677712205,0.0011377094680448153,10081.28475591129,7865.652697713556
60.0,6.7,-6700,-143.16239316239316,-1638.8888888888887,41.870590828924165,-0.08846897995147641,-0.30959015811965807,-52.288043060528445,-0.08802784838594516,-78.39438349588532,0,0,41.128154680908054,293.15,293.15,3.6497911926807762,0.0021952756666666663,0.0016771512193195176,0.0011303527820032333,10147.445697611663,7799.4111856720665
60.5,5.3,-5300,-113.24786324786324,-1710.4700854700852,41.51552536969204,-0.09291723388902384,-0.31428091809116804,-54.539640312809595,-0.09221606741449714,-82.55860980673785,0,0,40.92605158415653,293.15,293.15,3.647572033560576,0.0021952756666666663,0.0016919543125579408,0.0011228846310216275,10214.609077822646,7732.166014357224
61.0,4.3,-4300,-91.88034188034187,-1767.0940170940169,41.23465269298603,-0.09577610217684697,-0.24861027849002848,-55.90595075235867,-0.09421433314263762,-84.71110303282946,0,0,41.693806251781446,293.15,293.15,3.6458165793311625,0.0021952756666666668,0.0017036642221346038,0.0011169769892003575,10267.738318885064,7678.972072869361
61.5,0.7,-700,-14.957264957264956,-1813.0341880341878,41.00677486094153,-0.09752059535349432,-0.20170267877492873,-56.87289456587105,-0.09468378133556397,-85.19296610267938,0,0,42.25630873641966,293.15,293.15,3.6443923428808844,0.0021952756666666663,0.0017131647148100095,0.001112183996779327,10310.843174841366,7635.814724115058
62.0,0.0,0,-0.0,-1820.5128205128203,40.96967846967847,-0.09548937819142371,-0.0328353198005698,-55.68831197508511,-0.09008044913303273,-81.05105796637733,0,0,44.53481946303604,293.15,293.15,3.6441604904354903,0.0021952756666666668,0.00171471130664089,0.001111403742199159,10317.86024441565,7628.789109201567
62.5,1.7,-1700,-36.324786324786324,-1820.5128205128203,40.96967846967847,-0.09279074152374713,-0.0,-53.996221338434395,-0.0847682654557689,-76.4016135210416,0,0,45.06581928492766,293.15,293.15,3.6441604904354903,0.0021952756666666668,0.00171471130664089,0.001111403742199159,10317.86024441565,7628.789109201567
63.0,0.9,-900,-19.23076923076923,-1838.6752136752134,40.8795872337539,-0.09193580184806575,-0.07974291951566952,-53.43688710353327,-0.08213569418024991,-74.09587303570163,0,0,44.0671790606707,293.15,293.15,3.6435974202109622,0.0021952756666666668,0.0017184673153730272,0.0011095088382187513,10334.901699096048,7611.726901554516
