Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irrev [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C],U_R [V],Q_Irreversibel [W],Delta OCV [V],Q_Reversibel [W],Q_Cell [W]
295.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.013548813044953964,17.696458566690975,0.021222640567708048,20.365691073043497,0,9.261567132330605,46.023911317435264,313.15,315.6335998441324,3.5055294169592814,0.001281082284410458,0.0008413555903444246,0.001082418578142953,6602.164381655881,12394.497232315045,-0.0,0.7124282409485081,-0.0002836376564095778,0.0,0.7124282409485081
295.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.012329518123530846,16.101123104109934,0.02043161227445499,19.606515618881666,0,8.2452908267087,45.99777711564447,313.15,315.62460139680564,3.505529416959281,0.0012811777776896044,0.0008414824827651635,0.0010824279530458744,6602.636827732076,12393.055840171615,-0.0,0.6342531405160539,-0.0002836376564095778,0.0,0.6342531405160539
296.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.011220202867031133,14.649882216184693,0.019669984113394108,18.87555791758048,0,7.361692898664843,45.97345485121619,313.15,315.61544438112657,3.5055294169592814,0.0012812753208586267,0.0008416120990999923,0.0010824375291935194,6603.119415489833,12391.583506634322,-0.0,0.5662840691280648,-0.0002836376564095778,0.0,0.5662840691280648
296.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.010210928520587956,13.329709357813634,0.01893666506090877,18.171771119233124,0,6.591006400950162,45.95080113703012,313.15,315.60615477330373,3.5055294169592814,0.0012813745829085878,0.0008417439995009383,0.001082447274089605,6603.610507286433,12390.085228009546,-0.0,0.5070004923807817,-0.0002836376564095778,0.0,0.5070004923807817
297.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.009292655204869283,12.128753605023798,0.018230604795147258,17.49414735205772,0,5.916646385478693,45.929684800470866,313.15,315.59675472231714,3.505529416959281,0.0012814752822573874,0.0008418778097989007,0.00108245716009025,6604.108710014844,12388.565254546433,-0.0,0.45512664503682254,-0.0002836376564095778,0.0,0.45512664503682254
297.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.00845716077673984,11.036234448564226,0.017550792119296537,16.841716227311956,0,5.3246777233357605,45.909985808119124,313.15,315.58726315999365,3.505529416959281,0.001281577178810082,0.0008420132109533269,0.0010824671636245101,6604.6128358227415,12387.027210279768,-0.0,0.4095905941027508,-0.0002836376564095778,0.0,0.4095905941027508
298.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.007696966948908371,10.042345754376074,0.016896253457401984,16.21354341023644,0,4.80337341289805,45.89159428575269,313.15,315.577696309512,3.505529416959281,0.0012816800673456684,0.0008421499302645031,0.0010824772645451348,6605.121869394086,12385.474192851008,-0.0,0.36949026253061923,-0.0002836376564095778,0.0,0.36949026253061923
298.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.007005272037110127,9.138168155327255,0.016266051417274722,15.60872925249784,0,4.342847910222757,45.87440962537766,313.15,315.56806810958074,3.5055294169592814,0.0012817837720048894,0.0008422877340488957,0.0010824874455874173,6605.63494067795,12383.90885671035,-0.0,0.33406522386328896,-0.0002836376564095778,0.0,0.33406522386328896
299.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.006375889753749088,8.315589181538503,0.015659283415775237,15.026407482178842,0,3.9347526541384075,45.85833967167447,313.15,315.5583905685838,3.505529416959281,0.0012818881416921447,0.000842426421529166,0.0010824976919177843,6606.151302139806,12382.333482521022,-0.0,0.3026732810875698,-0.0002836376564095778,0.0,0.3026732810875698
299.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.005803193514441809,7.567230481495118,0.015075080362373037,14.465743947835366,0,3.5720231506753537,45.84329998086925,313.15,315.5486740605456,3.5055294169592814,0.0012819930462365516,0.0008425658197329485,0.001082507990756913,6606.670309768649,12380.750035104931,-0.0,0.27477101159041184,-0.0002836376564095778,0.0,0.27477101159041184
300.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.005282065768404935,6.88638153134123,0.014512605397383858,13.925935413532587,0,3.248668801571331,45.82921314562591,313.15,315.5389275727408,3.505529416959281,0.0012820983731836857,0.0008427057792296831,0.0010825183310647674,6607.191407204362,12379.160211868706,-0.0,0.24989760012087162,-0.0002836376564095778,0.0,0.24989760012087162
300.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.004807851905068255,6.266939274186385,0.013971052681699785,13.406208402096425,0,2.9595981717584072,45.816008180098635,313.15,315.5291589130957,3.505529416959281,0.0012822040251114894,0.0008428461705639692,0.001082528703277089,6607.71411245838,12377.565483317801,-0.0,0.22766139782756978,-0.0002836376564095778,0.0,0.22766139782756978
301.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.004376318327712678,5.703353174174979,0.013449646235170809,12.905818084088319,0,2.700473643100557,45.80361995978814,313.15,315.5193748841371,3.5055294169592814,0.001282309917382042,0.0008429868812680948,0.0010825390990846836,6608.238006790727,12375.96712699169,-0.0,0.20772874177696593,-0.0002836376564095778,0.0,0.20772874177696593
301.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.003983614320420534,5.190575211000226,0.012947638821082416,12.424047210239701,0,2.46759043978273,45.79198871131019,313.15,315.5095814290923,3.505529416959281,0.0012824159762559535,0.0008431278133564236,0.0010825495112483012,6608.762725381114,12374.366255925544,-0.0,0.18981464921405616,-0.0002836376564095778,0.0,0.18981464921405616
302.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0036262373673129652,4.724014379201168,0.012464310874413813,11.960205085275527,0,2.2577758710140277,45.781059547613104,313.15,315.49978375478906,3.505529416959281,0.0012825221373086392,0.0008432688812209255,0.0010825599334431599,6609.2879494935805,12372.76384255523,-0.0,0.17367506700107904,-0.0002836376564095778,0.0,0.17367506700107904
302.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0033010016130862923,4.299495292818567,0.011998969471764088,11.51362658122129,0,2.0683053493915975,45.770782044573714,313.15,315.4899864352132,3.5055294169592814,0.0012826283440980862,0.0008434100098608917,0.0010825703601281536,6609.813399885356,12371.160738826296,-0.0,0.15910041149166135,-0.0002836376564095778,0.0,0.15910041149166135
303.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.003005009181408247,3.9132205297568055,0.011550947341006009,11.08367118842947,0,1.896832333579638,45.76110985526204,313.15,315.4801934989262,3.5055294169592814,0.0012827345470422884,0.000843551133391258,0.001082580786435646,6610.338831253063,12369.557693138155,-0.0,0.145910179506126,-0.0002836376564095778,0.0,0.145910179506126
303.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.002735624092962449,3.5617363815264347,0.011119601908874906,10.669722102684068,0,1.741329832833686,45.75200035849454,313.15,315.4704085030025,3.5055294169592814,0.0012828407024716398,0.0008436921937834169,0.0010825912080784429,6610.864027544489,12367.955364647432,-0.0,0.1339484486795143,-0.0002836376564095778,0.0,0.1339484486795143
304.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.002490448548001333,3.241901702995663,0.010704314384827688,10.271185346849151,0,1.6000415157345151,45.743414338597425,313.15,315.46063459569604,3.505529416959281,0.0012829467718274527,0.0008438331398002009,0.0010826016212711047,6611.388797993324,12366.354335365639,-0.0,0.12308011659496271,-0.0002836376564095778,0.0,0.12308011659496271
304.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.002267301359345789,2.950859583458586,0.010304488879618191,9.88748892562151,0,1.4714408007173554,45.73531569357719,313.15,315.4508745696724,3.5055294169592814,0.001283052720982655,0.0008439739260932154,0.0010826120226632603,6611.91297375835,12364.755120412754,-0.0,0.11318775390133504,-0.0002836376564095778,0.0,0.11318775390133504
305.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.002064198341009456,2.6860115848529644,0.009919551557132556,9.518082012031405,0,1.354196583555754,45.727671169146504,313.15,315.44113090733384,3.5055294169592814,0.0012831585196647509,0.0008441145124360675,0.0010826224092829546,6612.436405068592,12363.158176727067,-0.0,0.10416896796582722,-0.0002836376564095778,0.0,0.10416896796582722
305.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0018793344751745265,2.4449943154602374,0.009548949818114673,9.162434164410163,0,1.2471444868018493,45.72045011628342,313.15,315.43140581950865,3.5055294169592814,0.001283264140964501,0.0008442548630714908,0.0010826327784884153,6612.958958792537,12361.563910481324,-0.0,0.09593419129244994,-0.0002836376564095778,0.0,0.09593419129244994
306.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0017110676962430386,2.2256581280291807,0.009192151514488676,8.820034572610895,0,1.1492627065121226,45.71362427021016,313.15,315.4217012785629,3.505529416959281,0.0012833695609165258,0.0008443949461540512,0.0010826431279268788,6613.4805163632045,12359.972683413116,-0.0,0.08840482357785558,-0.0002836376564095778,0.0,0.08840482357785558
306.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0015579041452628902,2.0260477501160756,0.008848644193054693,8.490391332329855,0,1.0596516892045098,45.70716754886879,313.15,315.41201904681674,3.5055294169592814,0.0012834747581403777,0.0008445347332731958,0.0010826534554993533,6614.000972002383,12358.384818242648,-0.0,0.0815116684003469,-0.0002836376564095778,0.0,0.0815116684003469
307.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0014184847613020815,1.8443846716594838,0.008517934367396646,8.173030746431872,0,0.9775170025336233,45.701055869143744,313.15,315.40236070100093,3.5055294169592814,0.0012835797135325065,0.0008446741990439375,0.0010826637593303776,6614.520231196642,12356.800603322215,-0.0,0.07519361557950949,-0.0002836376564095778,0.0,0.07519361557950949
307.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0012915730884299262,1.679051130532739,0.008199546816898023,7.867496652234771,0,0.9021548713002323,45.69526697923992,313.15,315.3927276533678,3.505529416959281,0.0012836844100011496,0.000844813320754572,0.0010826740377419947,6615.038209385727,12355.220296637846,-0.0,0.06939652856155633,-0.0002836376564095778,0.0,0.06939652856155633
308.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0011760441879635358,1.5285755511619044,0.007893023911813873,7.573349773755157,0,0.8329399399901075,45.68978030576776,313.15,315.3831211699695,3.505529416959281,0.001283788832237493,0.0008449520780625941,0.001082684289231286,6615.554830830386,12353.644129263454,-0.0,0.06407230307616212,-0.0002836376564095778,0.0,0.06407230307616212
308.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0010708745556468966,1.3916193043744085,0.007597924963395595,7.290167097962165,0,0.7693148972613195,45.68457681421821,313.15,315.37354238653353,3.5055294169592814,0.0012838929665175303,0.0008450904527314079,0.0010826945124509184,6616.070027632097,12352.072308351562,-0.0,0.059178069020101504,-0.0002836376564095778,0.0,0.059178069020101504
309.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0009751329525357452,1.2669646685594136,0.007313825598109888,7.017541274126932,0,0.7107816593125539,45.67963888162905,313.15,315.36399232229405,3.5055294169592814,0.0012839968005299764,0.0008452284284016548,0.001082704706192251,6616.583738881665,12350.505019730854,-0.0,0.054675512254811834,-0.0002836376564095778,0.0,0.054675512254811834
309.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0008879720666443186,1.1535038830738806,0.007040317155034994,6.75508003539421,0,0.6568938600563364,45.67495018035248,313.15,315.3544718920818,3.505529416959281,0.0012841003232263322,0.0008453659903919795,0.0010827148693706146,6617.095909917446,12348.942430169285,-0.0,0.0505302969274105,-0.0002836376564095778,0.0,0.0505302969274105
310.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0008086209299432827,1.0502291947094435,0.006777006105556389,6.502405641738813,0,0.6072504383010837,45.67049557193216,313.15,315.3449819169248,3.5055294169592814,0.0012842035246898333,0.000845503125524886,0.0010827250010124465,6617.606491676963,12347.384689352233,-0.0,0.04671157217700644,-0.0002836376564095778,0.0,0.04671157217700644
310.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0007363780221487958,0.9562238070289294,0.0065235134945208165,6.259154343503874,0,0.5614901472130494,45.66626101018736,313.15,315.33552313337333,3.505529416959281,0.0012843063960205352,0.0008456398219740401,0.0010827351002440087,6618.1154401283875,12345.831931616993,-0.0,0.043191549785619184,-0.0002836376564095778,0.0,0.043191549785619184
311.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0006706049989720251,0.8706536505653414,0.006279474402042102,6.02497586475025,0,0.5192868404235255,45.66223345268384,313.15,315.3260962017289,3.5055294169592814,0.0012844089292342329,0.0008457760691299504,0.001082745166281464,6618.622715770445,12344.28427747855,-0.0,0.03994514157104042,-0.0002836376564095778,0.0,0.03994514157104042
311.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0006107209881624083,0.7927598993217111,0.0060445374251848665,5.799532905677173,0,0.4803454132941147,45.65840077984418,313.15,315.31670171332814,3.5055294169592814,0.0012845111171732586,0.0008459118574814363,0.00108275519842212,6619.128283191092,12342.741834975983,-0.0,0.03694964717647036,-0.0002836376564095778,0.0,0.03694964717647036
312.0,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0005561974018275613,0.7218521657828321,0.005818364178783223,5.582500663403407,0,0.4443982979027189,45.6547517210186,313.15,315.3073401970102,3.5055294169592814,0.0012846129534275228,0.0008460471785107071,0.0010827651960366763,6619.6321106768755,12341.204700864302,-0.0,0.0341844844540553,-0.0002836376564095778,0.0,0.0341844844540553
312.5,0.0,0,-0.0,-2355.0675766085446,18.31811717952111,0.0005065532181944356,0.6573023128095248,0.005600628814680932,5.373566370425948,0,0.4112024269678054,45.65127578689804,313.15,315.29801212487587,3.5055294169592814,0.0012847144322644091,0.0008461820246002056,0.0010827751585623417,6620.134169866091,12339.6729616726,-0.0,0.03163095592060042,-0.0002836376564095778,0.0,0.03163095592060042
313.0,9.5,-9500,-208.0993320832122,-2459.1172426501507,17.80199780431473,-0.015254615363509043,0.5985388263875058,-0.003042150616116875,5.172428850099787,0,972.7240390340298,41.79770395721064,313.15,315.50645095781783,3.500874020194919,0.0012848155485663455,0.0008463163889496503,0.001082785085496707,6620.6344354399225,12338.146694646415,-0.26736925750678237,55.66863595257426,-0.00029396004391370537,19.1562901269665,74.82492607954076
313.5,1.4,-1400,-33.49466280332563,-2475.8645740518136,17.718925723949337,-0.016420049493975117,-18.088891970770106,-0.004282204858024013,-2.810136566405706,0,62.71340924414588,44.67402774292701,313.15,315.5102045441204,3.500124710030024,0.0012825560716172545,0.0008433139734683043,0.0010825632648906903,6609.45583702553,12372.251632206317,-0.0429587831451779,1.723377903941951,-0.0002956214855210133,3.100730499453886,4.824108403395837
314.0,1.5,-1500,-33.57655612857712,-2492.652852116102,17.63565053513838,-0.017487071972564685,-19.47210982435394,-0.005479216356963249,-3.9556308605087342,0,63.80899469997692,44.63348278691939,313.15,315.51418707029507,3.4993735678269493,0.0012825153827417343,0.0008432599056851259,0.001082559270324147,6609.254531763462,12372.86579716142,-0.043062449734391404,1.7825605892962548,-0.00029728698929723236,3.1258236183942776,4.908384207690532
314.5,3.0,-3000,-67.21411399424116,-2526.259909113223,17.468948863525682,-0.021003107013423512,-20.738874871940308,-0.007990739048887446,-5.061374428452092,0,162.65298619599386,43.97478590991534,313.15,315.54028595118547,3.4978699187490028,0.0012824722121580012,0.0008432025401833485,0.001082555032119792,6609.040948429912,12373.517421451385,-0.08620023346243452,6.184266881346999,-0.00030062102272948636,6.327501287575604,12.511768168922604
315.0,2.3,-2300,-52.302699203849926,-2552.411258715148,17.339229867484384,-0.02307516682150318,-24.919843431515503,-0.009805325828411744,-7.381559209819181,0,117.7298288483997,44.157846192971896,313.15,315.556211404591,3.49669985340471,0.0012821893002891494,0.000842826604073339,0.0010825272576907485,6607.641262467267,12377.787742344028,-0.0670619612954182,4.089899841423939,-0.0003032154026503123,4.966240839222192,9.05614068064613
