Zeit [s],Leistung [kW],Leistung [W],Strom [A],Ladungsmenge[t],SOC [%],OCV,R,R1,C1,R2,C2
1048.0,-0.2,200.0,4.444444444444445,-4186.666666666632,19.232804232804405,3.513779894179896,0.00178,0.0013442988624338646,7630.979476719596,0.001423851164021161,6822.524996031754
1048.5,-0.2,200.0,4.444444444444445,-4184.44444444441,19.243827160494,3.513879320987656,0.00178,0.0013444343672839529,7632.225308950638,0.0014236699691357996,6823.0284745370445
1049.0,-0.3,300.0,6.666666666666667,-4181.111111111077,19.26036155202839,3.5140284611992962,0.00178,0.001344637624559085,7634.094057297198,0.0014233981768077574,6823.783692294981
1049.5,-0.3,300.0,6.666666666666667,-4177.777777777744,19.27689594356278,3.5141776014109367,0.00178,0.0013448408818342176,7635.962805643759,0.001423126384479715,6824.538910052918
1050.0,-0.4,400.0,8.88888888888889,-4173.333333333299,19.298941798941968,3.514376455026457,0.00178,0.0013451118915343936,7638.454470105839,0.0014227639947089919,6825.5458670635
1050.5,-0.4,400.0,8.88888888888889,-4168.888888888855,19.32098765432116,3.514575308641977,0.00178,0.00134538290123457,7640.946134567921,0.0014224016049382688,6826.552824074082
1051.0,-0.2,200.0,4.444444444444445,-4166.666666666632,19.332010582010756,3.5146747354497374,0.00178,0.0013455184060846585,7642.191966798961,0.001422220410052907,6827.056302579373
1051.5,-0.3,300.0,6.666666666666667,-4163.333333333299,19.348544973545145,3.5148238756613774,0.00178,0.0013457216633597905,7644.060715145522,0.0014219486177248649,6827.811520337309
1052.0,-0.3,300.0,6.666666666666667,-4159.999999999966,19.36507936507953,3.5149730158730175,0.00178,0.001345924920634923,7645.9294634920825,0.0014216768253968227,6828.5667380952455
1052.5,-0.3,300.0,6.666666666666667,-4156.666666666633,19.381613756613923,3.515122156084658,0.00178,0.001346128177910055,7647.7982118386435,0.0014214050330687805,6829.321955853182
1053.0,-0.4,400.0,8.88888888888889,-4152.222222222189,19.40365961199311,3.5153210097001777,0.00178,0.0013463991876102315,7650.289876300724,0.0014210426432980571,6830.328912863764
1053.5,-0.4,400.0,8.88888888888889,-4147.777777777745,19.4257054673723,3.5155198633156983,0.00178,0.001346670197310408,7652.781540762806,0.0014206802535273342,6831.335869874347
1054.0,-0.4,400.0,8.88888888888889,-4143.3333333333,19.44775132275149,3.5157187169312185,0.00178,0.0013469412070105842,7655.273205224887,0.0014203178637566109,6832.342826884928
1054.5,-0.3,300.0,6.666666666666667,-4139.999999999967,19.46428571428588,3.5158678571428585,0.00178,0.0013471444642857164,7657.141953571448,0.0014200460714285687,6833.098044642865
1055.0,-0.3,300.0,6.666666666666667,-4136.666666666634,19.480820105820268,3.516016997354499,0.00178,0.0013473477215608489,7659.010701918008,0.0014197742791005265,6833.853262400801
1055.5,-0.3,300.0,6.666666666666667,-4133.333333333301,19.497354497354657,3.516166137566139,0.00178,0.001347550978835981,7660.879450264569,0.0014195024867724843,6834.608480158738
1056.0,-0.3,300.0,6.666666666666667,-4129.999999999968,19.51388888888905,3.5163152777777795,0.00178,0.0013477542361111134,7662.74819861113,0.0014192306944444417,6835.363697916674
1056.5,-0.2,200.0,4.444444444444445,-4127.7777777777455,19.524911816578644,3.5164147045855394,0.00178,0.0013478897409612014,7663.99403084217,0.0014190494995590802,6835.867176421965
1057.0,-0.2,200.0,4.444444444444445,-4125.555555555523,19.53593474426824,3.5165141313932997,0.00178,0.0013480252458112896,7665.2398630732105,0.0014188683046737188,6836.3706549272565
1057.5,-0.2,200.0,4.444444444444445,-4123.3333333333,19.54695767195784,3.5166135582010596,0.00178,0.0013481607506613778,7666.485695304253,0.0014186871097883569,6836.874133432548
1058.0,-0.2,200.0,4.444444444444445,-4121.111111111078,19.557980599647436,3.5167129850088203,0.00178,0.001348296255511466,7667.731527535293,0.0014185059149029954,6837.377611937838
1058.5,-0.1,100.0,2.2222222222222223,-4119.999999999966,19.56349206349223,3.5167626984127005,0.00178,0.0013483640079365103,7668.354443650813,0.0014184153174603147,6837.629351190484
1059.0,-0.1,100.0,2.2222222222222223,-4118.888888888855,19.56900352733703,3.51681241181658,0.00178,0.0013484317603615543,7668.977359766333,0.001418324720017634,6837.88109044313
1059.5,-0.1,100.0,2.2222222222222223,-4117.777777777744,19.57451499118183,3.51686212522046,0.00178,0.0013484995127865983,7669.600275881854,0.0014182341225749532,6838.132829695775
1060.0,0.0,-0.0,-0.0,-4117.777777777744,19.57451499118183,3.51686212522046,0.00178,0.0013484995127865983,7669.600275881854,0.0014182341225749532,6838.132829695775
1060.5,0.0,-0.0,-0.0,-4117.777777777744,19.57451499118183,3.51686212522046,0.00178,0.0013484995127865983,7669.600275881854,0.0014182341225749532,6838.132829695775
1061.0,7.7,-7700.0,-171.11111111111111,-4203.333333333299,19.15013227513245,3.513034193121695,0.00178,0.0013432825760582032,7621.635734986792,0.001425210125661373,6818.748907242072
1061.5,1.4,-1400.0,-31.11111111111111,-4218.888888888855,19.072971781305284,3.512338205467374,0.00178,0.001342334042107586,7612.914909369508,0.0014264784898589038,6815.224557705034
1062.0,1.1,-1100.0,-24.444444444444443,-4231.111111111078,19.012345679012512,3.511791358024693,0.00178,0.0013415887654321008,7606.062832098784,0.0014274750617283925,6812.455425925934
1062.5,1.0,-1000.0,-22.22222222222222,-4242.222222222189,18.95723104056454,3.5112942239858924,0.00178,0.00134091124118166,7599.833670943582,0.0014283810361552002,6809.938033399479
1063.0,1.1,-1100.0,-24.444444444444443,-4254.444444444412,18.896604938271768,3.510747376543212,0.00178,0.001340165964506175,7592.981593672858,0.0014293776080246887,6807.168901620378
1063.5,1.1,-1100.0,-24.444444444444443,-4266.666666666634,18.835978835979,3.510200529100531,0.00178,0.00133942068783069,7586.129516402135,0.0014303741798941771,6804.399769841278
1064.0,1.0,-1000.0,-22.22222222222222,-4277.7777777777455,18.780864197531024,3.50970339506173,0.00178,0.001338743163580249,7579.900355246932,0.001431280154320985,6801.882377314822
1064.5,1.0,-1000.0,-22.22222222222222,-4288.888888888857,18.72574955908305,3.5092062610229293,0.00178,0.001338065639329808,7573.6711940917285,0.001432186128747793,6799.364984788367
1065.0,1.0,-1000.0,-22.22222222222222,-4299.999999999968,18.67063492063508,3.5087091269841286,0.00178,0.0013373881150793672,7567.442032936526,0.0014330921031746006,6796.847592261913
1065.5,0.8,-800.0,-17.77777777777778,-4308.888888888857,18.626543209876704,3.5083114197530882,0.00178,0.0013368460956790144,7562.458704012364,0.0014338168827160466,6794.833678240748
1066.0,0.0,-0.0,-0.0,-4308.888888888857,18.626543209876704,3.5083114197530882,0.00178,0.0013368460956790144,7562.458704012364,0.0014338168827160466,6794.833678240748
1066.5,-0.6,600.0,13.333333333333334,-4302.22222222219,18.65961199294549,3.5086097001763683,0.00178,0.0013372526102292791,7566.196200705486,0.0014332732980599622,6796.3441137566215
1067.0,0.8,-800.0,-17.77777777777778,-4311.111111111079,18.615520282187116,3.508211992945328,0.00178,0.0013367105908289262,7561.212871781325,0.001433998077601408,6794.330199735457
1067.5,0.8,-800.0,-17.77777777777778,-4319.999999999967,18.571428571428736,3.5078142857142875,0.00178,0.0013361685714285737,7556.2295428571615,0.0014347228571428543,6792.316285714293
1068.0,0.9,-900.0,-20.0,-4329.999999999967,18.52182539682556,3.5073668650793666,0.00178,0.0013355587996031768,7550.623297817479,0.0014355382341269813,6790.050632440483
1068.5,0.9,-900.0,-20.0,-4339.999999999967,18.472222222222385,3.5069194444444465,0.00178,0.0013349490277777798,7545.017052777796,0.0014363536111111084,6787.784979166674
1069.0,0.9,-900.0,-20.0,-4349.999999999967,18.42261904761921,3.5064720238095255,0.00178,0.0013343392559523831,7539.410807738113,0.0014371689880952354,6785.519325892865
1069.5,0.9,-900.0,-20.0,-4359.999999999967,18.37301587301604,3.506024603174605,0.00178,0.0013337294841269864,7533.804562698432,0.0014379843650793624,6783.253672619056
1070.0,0.9,-900.0,-20.0,-4369.999999999967,18.323412698412863,3.5055771825396844,0.00178,0.0013331197123015895,7528.198317658749,0.0014387997420634894,6780.988019345246
1070.5,0.9,-900.0,-20.0,-4379.999999999967,18.27380952380969,3.5051297619047634,0.00178,0.0013325099404761925,7522.592072619067,0.0014396151190476164,6778.722366071436
1071.0,0.9,-900.0,-20.0,-4389.999999999967,18.22420634920651,3.504682341269843,0.00178,0.0013319001686507958,7516.985827579383,0.0014404304960317434,6776.456712797626
1071.5,0.9,-900.0,-20.0,-4399.999999999967,18.174603174603337,3.5042349206349224,0.00178,0.001331290396825399,7511.379582539701,0.0014412458730158704,6774.191059523817
1072.0,0.9,-900.0,-20.0,-4409.999999999967,18.125000000000163,3.5037875000000014,0.00178,0.0013306806250000022,7505.773337500019,0.0014420612499999974,6771.925406250008
1072.5,0.9,-900.0,-20.0,-4419.999999999967,18.07539682539699,3.5033400793650813,0.00178,0.0013300708531746052,7500.167092460337,0.0014428766269841244,6769.659752976198
1073.0,0.9,-900.0,-20.0,-4429.999999999967,18.025793650793812,3.5028926587301608,0.00178,0.0013294610813492085,7494.560847420653,0.0014436920039682514,6767.394099702388
1073.5,0.9,-900.0,-20.0,-4439.999999999967,17.97619047619064,3.5024452380952393,0.00178,0.0013288513095238118,7488.954602380971,0.0014445073809523784,6765.128446428579
1074.0,0.9,-900.0,-20.0,-4449.999999999967,17.926587301587464,3.5019978174603192,0.00178,0.0013282415376984148,7483.348357341289,0.0014453227579365054,6762.862793154769
1074.5,0.9,-900.0,-20.0,-4459.999999999967,17.87698412698429,3.5015503968253983,0.00178,0.001327631765873018,7477.742112301606,0.0014461381349206324,6760.59713988096
1075.0,0.9,-900.0,-20.0,-4469.999999999967,17.827380952381116,3.5011029761904777,0.00178,0.0013270219940476212,7472.1358672619235,0.0014469535119047594,6758.3314866071505
1075.5,0.9,-900.0,-20.0,-4479.999999999967,17.777777777777942,3.500655555555557,0.00178,0.0013264122222222245,7466.5296222222405,0.0014477688888888862,6756.065833333341
1076.0,0.9,-900.0,-20.0,-4489.999999999967,17.728174603174768,3.5002081349206366,0.00178,0.0013258024503968275,7460.923377182558,0.0014485842658730132,6753.800180059532
1076.5,0.9,-900.0,-20.0,-4499.999999999967,17.67857142857159,3.4997607142857157,0.00178,0.0013251926785714306,7455.317132142875,0.0014493996428571402,6751.534526785722
1077.0,0.9,-900.0,-20.0,-4509.999999999967,17.628968253968416,3.499313293650795,0.00178,0.0013245829067460339,7449.710887103193,0.0014502150198412672,6749.268873511913
1077.5,0.9,-900.0,-20.0,-4519.999999999967,17.579365079365243,3.4988658730158746,0.00178,0.0013239731349206372,7444.10464206351,0.001451030396825394,6747.003220238103
1078.0,0.9,-900.0,-20.0,-4529.999999999967,17.52976190476207,3.498418452380954,0.00178,0.0013233633630952402,7438.498397023828,0.001451845773809521,6744.737566964293
1078.5,0.9,-900.0,-20.0,-4539.999999999967,17.480158730158895,3.4979710317460335,0.00178,0.0013227535912698433,7432.892151984146,0.001452661150793648,6742.471913690484
1079.0,0.9,-900.0,-20.0,-4549.999999999967,17.43055555555572,3.497523611111113,0.00178,0.0013221438194444468,7427.285906944463,0.001453476527777775,6740.206260416675
1079.5,0.9,-900.0,-20.0,-4559.999999999967,17.380952380952543,3.4970761904761924,0.00178,0.0013215340476190498,7421.67966190478,0.001454291904761902,6737.940607142865
1080.0,0.9,-900.0,-20.0,-4569.999999999967,17.33134920634937,3.4966287698412715,0.00178,0.001320924275793653,7416.073416865098,0.001455107281746029,6735.674953869056
1080.5,0.9,-900.0,-20.0,-4579.999999999967,17.281746031746195,3.496181349206351,0.00178,0.001320314503968256,7410.467171825416,0.001455922658730156,6733.409300595245
1081.0,0.9,-900.0,-20.0,-4589.999999999967,17.23214285714302,3.49573392857143,0.00178,0.0013197047321428595,7404.860926785733,0.001456738035714283,6731.143647321436
1081.5,0.9,-900.0,-20.0,-4599.999999999967,17.182539682539847,3.4952865079365094,0.00178,0.0013190949603174625,7399.254681746051,0.00145755341269841,6728.877994047627
1082.0,0.8,-800.0,-17.77777777777778,-4608.888888888856,17.13844797178147,3.494888800705469,0.00178,0.0013185529409171098,7394.271352821888,0.0014582781922398563,6726.864080026463
1082.5,0.8,-800.0,-17.77777777777778,-4617.777777777745,17.094356261023094,3.494491093474428,0.00178,0.001318010921516757,7389.288023897727,0.0014590029717813024,6724.850166005299
1083.0,0.8,-800.0,-17.77777777777778,-4626.666666666633,17.050264550264718,3.494093386243388,0.00178,0.0013174689021164042,7384.304694973564,0.0014597277513227484,6722.836251984135
1083.5,0.8,-800.0,-17.77777777777778,-4635.555555555522,17.00617283950634,3.4936956790123475,0.00178,0.0013169268827160517,7379.321366049402,0.0014604525308641947,6720.822337962971
1084.0,0.8,-800.0,-17.77777777777778,-4644.444444444411,16.962081128747965,3.493297971781307,0.00178,0.0013163848633156987,7374.33803712524,0.001461177310405641,6718.808423941807
1084.5,0.8,-800.0,-17.77777777777778,-4653.333333333299,16.917989417989588,3.492900264550266,0.00178,0.0013158428439153463,7369.354708201077,0.0014619020899470873,6716.794509920643
1085.0,0.8,-800.0,-17.77777777777778,-4662.222222222188,16.87389770723121,3.4925025573192254,0.00178,0.0013153008245149933,7364.371379276916,0.0014626268694885335,6714.7805958994795
1085.5,0.8,-800.0,-17.77777777777778,-4671.111111111077,16.829805996472835,3.492104850088185,0.00178,0.0013147588051146408,7359.388050352753,0.0014633516490299796,6712.766681878315
1086.0,0.8,-800.0,-17.77777777777778,-4679.999999999965,16.78571428571446,3.4917071428571447,0.00178,0.001314216785714288,7354.404721428591,0.0014640764285714257,6710.752767857151
1086.5,0.8,-800.0,-17.77777777777778,-4688.888888888854,16.741622574956082,3.491309435626104,0.00178,0.0013136747663139354,7349.42139250443,0.001464801208112872,6708.738853835986
1087.0,0.8,-800.0,-17.77777777777778,-4697.777777777743,16.697530864197706,3.4909117283950635,0.00178,0.0013131327469135825,7344.438063580267,0.0014655259876543182,6706.724939814823
1087.5,0.8,-800.0,-17.77777777777778,-4706.666666666632,16.65343915343933,3.4905140211640227,0.00178,0.00131259072751323,7339.454734656105,0.0014662507671957645,6704.711025793659
1088.0,0.8,-800.0,-17.77777777777778,-4715.55555555552,16.609347442680953,3.4901163139329823,0.00178,0.001312048708112877,7334.4714057319425,0.0014669755467372105,6702.697111772495
1088.5,0.8,-800.0,-17.77777777777778,-4724.444444444409,16.565255731922576,3.489718606701942,0.00178,0.0013115066887125246,7329.48807680778,0.0014677003262786566,6700.683197751331
1089.0,0.8,-800.0,-17.77777777777778,-4733.333333333298,16.5211640211642,3.4893208994709015,0.00178,0.0013109646693121716,7324.504747883619,0.0014684251058201029,6698.669283730167
1089.5,0.8,-800.0,-17.77777777777778,-4742.222222222186,16.477072310405823,3.4889231922398602,0.00178,0.001310422649911819,7319.521418959456,0.0014691498853615492,6696.655369709003
1090.0,0.8,-800.0,-17.77777777777778,-4751.111111111075,16.432980599647447,3.48852548500882,0.00178,0.0013098806305114662,7314.538090035294,0.0014698746649029954,6694.641455687839
1090.5,0.8,-800.0,-17.77777777777778,-4759.999999999964,16.38888888888907,3.4881277777777795,0.00178,0.0013093386111111135,7309.554761111132,0.0014705994444444415,6692.627541666676
1091.0,0.8,-800.0,-17.77777777777778,-4768.888888888852,16.344797178130694,3.487730070546739,0.00178,0.0013087965917107608,7304.57143218697,0.0014713242239858875,6690.613627645511
1091.5,0.8,-800.0,-17.77777777777778,-4777.777777777741,16.300705467372318,3.4873323633156983,0.00178,0.001308254572310408,7299.588103262808,0.0014720490035273338,6688.599713624348
1092.0,0.8,-800.0,-17.77777777777778,-4786.66666666663,16.25661375661394,3.4869346560846575,0.00178,0.0013077125529100554,7294.604774338645,0.00147277378306878,6686.585799603183
1092.5,0.8,-800.0,-17.77777777777778,-4795.555555555518,16.212522045855565,3.486536948853617,0.00178,0.0013071705335097026,7289.621445414483,0.0014734985626102264,6684.57188558202
1093.0,0.8,-800.0,-17.77777777777778,-4804.444444444407,16.168430335097188,3.4861392416225767,0.00178,0.00130662851410935,7284.638116490321,0.0014742233421516724,6682.557971560856
1093.5,0.8,-800.0,-17.77777777777778,-4813.333333333296,16.12433862433881,3.4857415343915363,0.00178,0.0013060864947089972,7279.654787566159,0.0014749481216931185,6680.5440575396915
1094.0,0.8,-800.0,-17.77777777777778,-4822.222222222184,16.080246913580435,3.485343827160496,0.00178,0.0013055444753086445,7274.671458641997,0.0014756729012345648,6678.530143518527
1094.5,0.8,-800.0,-17.77777777777778,-4831.111111111073,16.03615520282206,3.4849461199294547,0.00178,0.0013050024559082916,7269.688129717835,0.001476397680776011,6676.516229497363
1095.0,0.8,-800.0,-17.77777777777778,-4839.999999999962,15.992063492063682,3.4845484126984143,0.00178,0.001304460436507939,7264.704800793673,0.0014771224603174573,6674.502315476199
1095.5,0.9,-900.0,-20.0,-4849.999999999962,15.942460317460508,3.4841009920634933,0.00178,0.0013038506646825421,7259.09855575399,0.0014779378373015843,6672.23666220239
1096.0,0.6,-600.0,-13.333333333333334,-4856.666666666629,15.909391534391723,3.4838027116402133,0.00178,0.0013034441501322777,7255.361059060868,0.001478481421957669,6670.726226686516
1096.5,1.0,-1000.0,-22.22222222222222,-4867.77777777774,15.854276895943752,3.4833055776014126,0.00178,0.0013027666258818367,7249.131897905665,0.0014793873963844767,6668.208834160062
1097.0,1.1,-1100.0,-24.444444444444443,-4879.999999999963,15.79365079365098,3.482758730158732,0.00178,0.0013020213492063518,7242.279820634942,0.0014803839682539653,6665.4397023809615
1097.5,0.9,-900.0,-20.0,-4889.999999999963,15.744047619047803,3.482311309523811,0.00178,0.0013014115773809548,7236.6735755952595,0.0014811993452380923,6663.174049107151
1098.0,0.8,-800.0,-17.77777777777778,-4898.888888888851,15.699955908289429,3.481913602292771,0.00178,0.0013008695579806021,7231.690246671097,0.0014819241247795384,6661.160135085987
1098.5,0.8,-800.0,-17.77777777777778,-4907.77777777774,15.655864197531052,3.4815158950617304,0.00178,0.0013003275385802494,7226.706917746935,0.0014826489043209845,6659.146221064824
1099.0,0.9,-900.0,-20.0,-4917.77777777774,15.606261022927878,3.4810684744268094,0.00178,0.0012997177667548525,7221.100672707253,0.0014834642813051115,6656.880567791014
1099.5,0.9,-900.0,-20.0,-4927.77777777774,15.556657848324704,3.480621053791889,0.00178,0.0012991079949294557,7215.494427667571,0.0014842796582892385,6654.614914517205
1100.0,0.9,-900.0,-20.0,-4937.77777777774,15.50705467372153,3.4801736331569684,0.00178,0.001298498223104059,7209.8881826278875,0.0014850950352733655,6652.349261243395
1100.5,0.9,-900.0,-20.0,-4947.77777777774,15.457451499118353,3.4797262125220474,0.00178,0.001297888451278662,7204.2819375882045,0.0014859104122574925,6650.0836079695855
1101.0,0.9,-900.0,-20.0,-4957.77777777774,15.40784832451518,3.4792787918871273,0.00178,0.0012972786794532652,7198.675692548522,0.0014867257892416195,6647.817954695776
1101.5,0.9,-900.0,-20.0,-4967.77777777774,15.358245149912005,3.4788313712522063,0.00178,0.0012966689076278684,7193.06944750884,0.0014875411662257465,6645.552301421967
1102.0,0.9,-900.0,-20.0,-4977.77777777774,15.30864197530883,3.4783839506172853,0.00178,0.0012960591358024717,7187.463202469157,0.0014883565432098735,6643.286648148157
1102.5,0.9,-900.0,-20.0,-4987.77777777774,15.259038800705657,3.4779365299823652,0.00178,0.0012954493639770748,7181.856957429475,0.0014891719201940005,6641.020994874348
1103.0,0.9,-900.0,-20.0,-4997.77777777774,15.209435626102485,3.4774891093474443,0.00178,0.001294839592151678,7176.250712389792,0.0014899872971781275,6638.755341600538
1103.5,0.9,-900.0,-20.0,-5007.77777777774,15.159832451499303,3.4770416887125237,0.00178,0.0012942298203262811,7170.644467350109,0.0014908026741622545,6636.489688326728
1104.0,0.9,-900.0,-20.0,-5017.77777777774,15.110229276896131,3.476594268077603,0.00178,0.0012936200485008844,7165.038222310427,0.0014916180511463815,6634.224035052919
1104.5,0.8,-800.0,-17.77777777777778,-5026.666666666629,15.066137566137757,3.476196560846563,0.00178,0.0012930780291005315,7160.054893386265,0.0014923428306878276,6632.210121031755
1105.0,0.8,-800.0,-17.77777777777778,-5035.5555555555175,15.022045855379378,3.475798853615522,0.00178,0.001292536009700179,7155.071564462103,0.0014930676102292738,6630.196207010591
1105.5,0.8,-800.0,-17.77777777777778,-5044.444444444406,14.977954144621002,3.475401146384481,0.00178,0.001291993990299826,7150.088235537941,0.00149379238977072,6628.182292989427
1106.0,0.7,-700.0,-15.555555555555555,-5052.222222222184,14.939373897707425,3.475053152557321,0.00178,0.0012915197233245176,7145.727822729299,0.0014944265718694854,6626.420118220909
1106.5,0.7,-700.0,-15.555555555555555,-5059.999999999961,14.900793650793847,3.4747051587301607,0.00178,0.001291045456349209,7141.367409920657,0.0014950607539682508,6624.65794345239
1107.0,0.7,-700.0,-15.555555555555555,-5067.777777777738,14.862213403880268,3.474357164903,0.00178,0.0012905711893739001,7137.006997112016,0.001495694936067016,6622.895768683871
1107.5,0.6,-600.0,-13.333333333333334,-5074.444444444405,14.829144620811483,3.4740588844797196,0.00178,0.0012901646748236357,7133.269500418894,0.001496238520723101,6621.385333167998
1108.0,0.6,-600.0,-13.333333333333334,-5081.111111111072,14.796075837742698,3.473760604056439,0.00178,0.0012897581602733712,7129.532003725772,0.0014967821053791857,6619.874897652126
1108.5,0.6,-600.0,-13.333333333333334,-5087.777777777739,14.763007054673912,3.4734623236331585,0.00178,0.0012893516457231067,7125.79450703265,0.0014973256900352701,6618.364462136253
1109.0,0.5,-500.0,-11.11111111111111,-5093.333333333295,14.73544973544993,3.4732137566137586,0.00178,0.0012890128835978862,7122.679926455048,0.0014977786772486742,6617.105765873025
1109.5,0.5,-500.0,-11.11111111111111,-5098.8888888888505,14.707892416225942,3.4729651895943583,0.00178,0.0012886741214726658,7119.565345877447,0.0014982316644620778,6615.8470696097975
1110.0,0.1,-100.0,-2.2222222222222223,-5099.999999999962,14.702380952381144,3.4729154761904777,0.00178,0.0012886063690476218,7118.942429761926,0.0014983222619047588,6615.595330357151
1110.5,0.1,-100.0,-2.2222222222222223,-5101.111111111073,14.696869488536343,3.472865762786598,0.00178,0.0012885386166225773,7118.3195136464055,0.0014984128593474397,6615.343591104506
1111.0,0.1,-100.0,-2.2222222222222223,-5102.222222222184,14.691358024691546,3.472816049382718,0.00178,0.0012884708641975333,7117.696597530886,0.0014985034567901205,6615.091851851861
1111.5,0.0,-0.0,-0.0,-5102.222222222184,14.691358024691546,3.472816049382718,0.00178,0.0012884708641975333,7117.696597530886,0.0014985034567901205,6615.091851851861
1112.0,0.0,-0.0,-0.0,-5102.222222222184,14.691358024691546,3.472816049382718,0.00178,0.0012884708641975333,7117.696597530886,0.0014985034567901205,6615.091851851861
1112.5,0.0,-0.0,-0.0,-5102.222222222184,14.691358024691546,3.472816049382718,0.00178,0.0012884708641975333,7117.696597530886,0.0014985034567901205,6615.091851851861
1113.0,0.0,-0.0,-0.0,-5102.222222222184,14.691358024691546,3.472816049382718,0.00178,0.0012884708641975333,7117.696597530886,0.0014985034567901205,6615.091851851861
1113.5,-0.1,100.0,2.2222222222222223,-5101.111111111073,14.696869488536343,3.472865762786598,0.00178,0.0012885386166225773,7118.3195136464055,0.0014984128593474397,6615.343591104506
1114.0,-0.1,100.0,2.2222222222222223,-5099.999999999962,14.702380952381144,3.4729154761904777,0.00178,0.0012886063690476218,7118.942429761926,0.0014983222619047588,6615.595330357151
1114.5,-0.1,100.0,2.2222222222222223,-5098.8888888888505,14.707892416225942,3.4729651895943583,0.00178,0.0012886741214726658,7119.565345877447,0.0014982316644620778,6615.8470696097975
1115.0,-0.1,100.0,2.2222222222222223,-5097.777777777739,14.71340388007074,3.473014902998238,0.00178,0.0012887418738977098,7120.188261992967,0.0014981410670193971,6616.098808862444
1115.5,-0.2,200.0,4.444444444444445,-5095.555555555517,14.724426807760334,3.4731143298059983,0.00178,0.001288877378747798,7121.434094224008,0.0014979598721340357,6616.602287367734
1116.0,-0.1,100.0,2.2222222222222223,-5094.444444444405,14.729938271605135,3.473164043209878,0.00178,0.0012889451311728422,7122.0570103395285,0.001497869274691355,6616.85402662038
1116.5,-0.3,300.0,6.666666666666667,-5091.111111111072,14.746472663139524,3.4733131834215185,0.00178,0.0012891483884479743,7123.9257586860895,0.0014975974823633125,6617.609244378316
1117.0,-1.7,1700.0,37.77777777777778,-5072.222222222184,14.840167548501077,3.4741583112874794,0.00178,0.001290300179673724,7134.515332649934,0.0014960573258377395,6621.88881167329
1117.5,-1.7,1700.0,37.77777777777778,-5053.333333333295,14.933862433862624,3.475003439153441,0.00178,0.0012914519708994735,7145.104906613778,0.0014945171693121662,6626.168378968263
1118.0,-0.1,100.0,2.2222222222222223,-5052.222222222184,14.939373897707425,3.475053152557321,0.00178,0.0012915197233245176,7145.727822729299,0.0014944265718694854,6626.420118220909
1118.5,0.1,-100.0,-2.2222222222222223,-5053.333333333295,14.933862433862624,3.475003439153441,0.00178,0.0012914519708994735,7145.104906613778,0.0014945171693121662,6626.168378968263
1119.0,-0.3,300.0,6.666666666666667,-5049.999999999962,14.950396825397018,3.475152579365081,0.00178,0.0012916552281746056,7146.973654960339,0.001494245376984124,6626.923596726199
1119.5,-0.5,500.0,11.11111111111111,-5044.444444444406,14.977954144621002,3.475401146384481,0.00178,0.001291993990299826,7150.088235537941,0.00149379238977072,6628.182292989427
1120.0,-1.2,1200.0,26.666666666666668,-5031.111111111073,15.044091710758568,3.475997707231042,0.00178,0.0012928070194003552,7157.563228924184,0.0014927052204585507,6631.2031640211735
1120.5,-1.8,1800.0,40.0,-5011.111111111073,15.143298059964916,3.4768925485008837,0.00178,0.0012940265630511489,7168.775719003549,0.0014910744664902967,6635.734470568792
1121.0,-2.2,2200.0,48.888888888888886,-4986.666666666629,15.264550264550454,3.477986243386245,0.00178,0.0012955171164021188,7182.479873544995,0.0014890813227513198,6641.272734126993
1121.5,-2.4,2400.0,53.333333333333336,-4959.999999999962,15.396825396825587,3.4791793650793665,0.00178,0.0012971431746031771,7197.429860317482,0.001486906984126981,6647.314476190485
1122.0,-2.5,2500.0,55.55555555555556,-4932.222222222184,15.534611992945514,3.4804222001763687,0.00178,0.0012988369852292795,7213.002763205489,0.0014846420480599618,6653.607957506623
1122.5,-2.6,2600.0,57.77777777777778,-4903.333333333296,15.677910052910242,3.48171474867725,0.00178,0.0013005985482804259,7229.198582209016,0.0014822865145502615,6660.153178075406
1123.0,-2.6,2600.0,57.77777777777778,-4874.444444444407,15.821208112874968,3.483007297178132,0.00178,0.0013023601113315722,7245.394401212544,0.0014799309810405612,6666.698398644188
1123.5,-2.6,2600.0,57.77777777777778,-4845.555555555518,15.964506172839693,3.484299845679014,0.00178,0.0013041216743827186,7261.5902202160705,0.0014775754475308612,6673.243619212972
1124.0,-2.5,2500.0,55.55555555555556,-4817.777777777741,16.102292768959618,3.485542680776016,0.00178,0.0013058154850088207,7277.163123104077,0.0014753105114638418,6679.537100529109
1124.5,-2.3,2300.0,51.11111111111112,-4792.222222222185,16.229056437389954,3.486686089065257,0.00178,0.0013073737907848349,7291.490193761044,0.001473226770282184,6685.327103339956
1125.0,-2.3,2300.0,51.11111111111112,-4766.66666666663,16.35582010582029,3.4878294973544994,0.00178,0.001308932096560849,7305.81726441801,0.001471143029100526,6691.117106150802
1125.5,-1.4,1400.0,31.11111111111111,-4751.111111111074,16.43298059964745,3.4885254850088203,0.00178,0.0013098806305114662,7314.538090035294,0.0014698746649029952,6694.641455687839
1126.0,-1.0,1000.0,22.22222222222222,-4739.999999999963,16.488095238095426,3.489022619047621,0.00178,0.0013105581547619071,7320.7672511904975,0.0014689686904761873,6697.158848214294
1126.5,-3.7,3700.0,82.22222222222223,-4698.888888888851,16.692019400352923,3.4908620149911833,0.00178,0.0013130649944885385,7343.815147464748,0.0014656165850969987,6706.473200562178
