Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],U_R [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irrev [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C]
47.5,0.0,0,-0.0,-583.9485576754452,47.103429773435295,-0.004700352146707081,-0.0,-3.2216522393975024,-0.002462015806276787,-1.9848308102106953,0,0,47.77934288570283,293.15,293.15,3.6824964360839707,0.0021952756666666663,0.0014589880587440802,0.0012404159556629601,9157.613703327828,8790.448590570964
48.0,0.0,0,-0.0,-583.9485576754452,47.103429773435295,-0.004524451942583665,-0.0,-3.1010890839493124,-0.0023491187914225216,-1.8938153614502624,0,0,47.783097249549535,293.15,293.15,3.6824964360839707,0.0021952756666666663,0.0014589880587440802,0.0012404159556629601,9157.613703327828,8790.448590570964
48.5,0.0,0,-0.0,-583.9485576754452,47.103429773435295,-0.004355134411597269,-0.0,-2.9850377359128197,-0.002241398727882098,-1.80697347341372,0,0,47.78669873827839,293.15,293.15,3.6824964360839707,0.0021952756666666663,0.0014589880587440802,0.0012404159556629601,9157.613703327828,8790.448590570964
49.0,0.0,0,-0.0,-583.9485576754452,47.103429773435295,-0.0041921532118755515,-0.0,-2.873329350950427,-0.0021386182238614065,-1.7241137653041458,0,0,47.79015364042704,293.15,293.15,3.6824964360839707,0.0021952756666666663,0.0014589880587440802,0.0012404159556629601,9157.613703327828,8790.448590570964
49.5,0.0,0,-0.0,-583.9485576754452,47.103429773435295,-0.00403527122034176,-0.0,-2.7658014033475946,-0.002040550773290482,-1.6450536321905638,0,0,47.7934679831744,293.15,293.15,3.6824964360839707,0.0021952756666666663,0.0014589880587440802,0.0012404159556629601,9157.613703327828,8790.448590570964
50.0,9.9,-9900,-207.12749761431124,-583.9485576754452,47.103429773435295,-0.003884260187721847,-0.0,-2.623781796969851,-0.0019469802566529622,-1.5834115128050796,0,0,47.79664754331475,293.15,293.15,3.6824964360839707,0.0021952756666666663,0.0014589880587440802,0.0012404159556629601,9157.613703327828,8790.448590570964
50.5,3.8,-3800,-91.46386085305146,-687.5123064826008,46.589720701971224,-0.014932798820728505,-0.45470195541025554,-10.022936776391091,-0.013769155879912119,-11.241597735208794,0,0,41.54646397559351,293.15,293.15,3.67928575438732,0.0021952756666666668,0.0014804051892606674,0.0012296110271446778,9254.78575086855,8693.158207577086
51.0,1.0,-1000,-22.365514214597752,-733.2442369091266,46.36287580898251,-0.01931242851193597,-0.20078838811008978,-12.942466913452336,-0.01840617558549033,-15.04174303687272,0,0,44.71169276078212,293.15,293.15,3.677867973806141,0.0021952756666666668,0.0014898626175017422,0.0012248397607029639,9297.695218406367,8650.196485183944
51.5,3.9,-3900,-83.57071598435824,-744.4269940164255,46.30740578364868,-0.019818598321810772,-0.049098469127793885,-13.205210853369351,-0.018830020088361876,-15.44313218449364,0,0,46.667064581927896,293.15,293.15,3.6775212861478046,0.0021952756666666663,0.0014921752275729387,0.0012236730504151133,9308.187803097273,8639.69112269535
52.0,3.2,-3200,-71.42363835379943,-786.2123520086046,46.10013714281446,-0.023582508513836593,-0.1834607592463727,-15.636176294814591,-0.022790724905880695,-18.74872978319086,0,0,44.80309423819451,293.15,293.15,3.6762258571425908,0.0021952756666666668,0.0015008164990227319,0.0012193135345476736,9347.394270998342,8600.436909426524
52.5,2.1,-2100,-46.60789870037717,-821.9241711855043,45.92299518261159,-0.026555967878248283,-0.15679457530289592,-17.551618324017088,-0.02586505636301884,-21.320464070932257,0,0,45.05674056451307,293.15,293.15,3.6751187198913224,0.0021952756666666663,0.0015082017540092097,0.0012155876781750664,9380.902044044344,8566.888330844278
53.0,3.0,-3000,-65.6222051065161,-845.2281205356928,45.80740019575549,-0.028101059770802177,-0.10231718589140294,-18.489894028708548,-0.027344719699374753,-22.603927310852534,0,0,45.716232716204594,293.15,293.15,3.674396251223472,0.0021952756666666663,0.0015130210438720584,0.001213156349550691,9402.767730640528,8544.996016364898
53.5,7.0,-7000,-155.22767854378753,-878.0392230889508,45.6446467108683,-0.030599180416325165,-0.14405883006334386,-19.92319522270642,-0.029870994453614123,-24.85861340608535,0,0,45.09505048112537,293.15,293.15,3.673379041942927,0.0021952756666666663,0.001519806426536071,0.001209733128377478,9433.55381219794,8514.172443728474
54.0,6.8,-6800,-160.70462577578428,-955.6530623608446,45.25965742876565,-0.03771569157451747,-0.34076754550033217,-24.293927193131132,-0.037593127420966564,-31.50475921175142,0,0,42.313654427641595,293.15,293.15,3.670972858929785,0.0021952756666666663,0.001535857078861093,0.0012016355846421326,9506.37751514819,8441.260056572148
54.5,6.5,-6500,-155.01271595541607,-1036.0053752487368,44.86108444817095,-0.044833932197304,-0.35279095448635195,-28.58390909166042,-0.04531505786673101,-38.235198922562354,0,0,41.93204383225886,293.15,293.15,3.6684817778010683,0.0021952756666666663,0.001552474051423897,0.0011932523327124543,9581.770679820977,8365.775078620414
55.0,7.0,-7000,-167.11789977958873,-1113.511733226445,44.476628307408504,-0.05138159864950824,-0.3402956433608366,-32.40141435482644,-0.05235581686382633,-44.50329129000917,0,0,41.88659628461271,293.15,293.15,3.666078926921303,0.0021952756666666663,0.0015685024764644474,0.0011851660026277744,9654.493534959624,8292.963662087463
55.5,7.2,-7200,-174.24780589111114,-1197.0706831162393,44.062149389304366,-0.05830227741267825,-0.3668698588505698,-36.352587506801925,-0.05981915070543298,-51.243172367931116,0,0,41.32046290728813,293.15,293.15,3.6634884336831526,0.0021952756666666663,0.0015857825861189468,0.0011764481984634701,9732.895430841774,8214.466288914131
56.0,-0.1,100,2.445451984454798,-1284.1945860617948,43.629987172312525,-0.06532725166731682,-0.382521968242813,-40.73921671638855,-0.06738157430895877,-57.7151012962834,0,0,40.89223613290225,293.15,293.15,3.6607874198269537,0.0021952756666666668,0.00160379993313459,0.0011673584585264447,9814.64225959672,8132.619909431691
56.5,0.5,-500,-10.866734124028918,-1282.9718600695674,43.63605228140096,-0.06312698210418503,0.00536844123547533,-39.33952437479958,-0.06368337754007074,-54.57394125246059,0,0,46.011984308549685,293.15,293.15,3.660825326758756,0.0021952756666666668,0.0016035470716607323,0.0011674860269767534,9813.494997262027,8133.768568894589
57.0,9.7,-9700,-212.32964150342568,-1288.4052271315818,43.60910105589493,-0.06167703962448361,-0.023855476998616995,-37.9171669764397,-0.060994915735836604,-52.77094150226033,0,0,45.68368284012528,293.15,293.15,3.660656881599343,0.0021952756666666663,0.001604670699695175,0.0011669191573588141,9818.593030198623,8128.66432760844
57.5,6.6,-6600,-166.4650913647524,-1394.5700478832946,43.08248984184874,-0.07046958140303211,-0.46612209530452714,-42.86892421239531,-0.0709314011335288,-61.83222603457764,0,0,39.64795228771607,293.15,293.15,3.657365561511555,0.0021952756666666668,0.0016266257355885105,0.0011558428559252448,9918.20561788553,8028.930432395323
58.0,5.8,-5800,-142.3054164598794,-1477.8025935656708,42.66962999223377,-0.07665167636028387,-0.36543676442248435,-46.21599937964729,-0.0775114722583428,-68.00828911908961,0,0,40.75740856733455,293.15,293.15,3.654785187451461,0.0021952756666666663,0.001643838344388783,0.0011471591058983184,9996.301254429582,7950.739691520612
58.5,6.1,-6100,-147.71802420692694,-1548.9553017956105,42.31668997125193,-0.08142603884715703,-0.31239961798923943,-48.646628411858494,-0.0822234266916755,-72.6336199178857,0,0,41.294892974299295,293.15,293.15,3.652579312320325,0.0021952756666666668,0.001658552825626874,0.0011397356596136703,10063.062591542293,7883.897052909368
59.0,6.4,-6400,-156.15603029594257,-1622.814313899074,41.950325823913325,-0.08631489812806444,-0.32428178406954433,-51.07470149960728,-0.08702759129343439,-77.43468172463511,0,0,40.9846484178094,293.15,293.15,3.650289536399459,0.0021952756666666668,0.001673826974354259,0.0011320298614420064,10132.363206072892,7814.512044565608
59.5,6.6,-6600,-162.64431745308733,-1700.8923290470452,41.56303408210791,-0.09146310586571028,-0.34280553351194554,-53.58775471275833,-0.09211218533185432,-82.5822400375511,0,0,40.57934579794763,293.15,293.15,3.647868963013174,0.0021952756666666668,0.0016899736189104919,0.0011238838896879895,10205.62243709949,7741.163598949828
60.0,6.7,-6700,-166.56488092233275,-1782.2144877735889,41.15965035826593,-0.09676642000536666,-0.35704911242637116,-56.12855538637937,-0.0973349189092351,-87.94975666568322,0,0,40.224565724176465,293.15,293.15,3.6453478147391625,0.0021952756666666663,0.0017067911569718086,0.0011153994525938003,10281.925591097945,7664.767523493667
60.5,5.3,-5300,-132.69084699364555,-1865.4969282347552,40.74654301470856,-0.10209632349042035,-0.365655830010028,-58.752547446390366,-0.102516149668691,-93.21441377973517,0,0,39.94246867874626,293.15,293.15,3.6427658938419283,0.0021952756666666668,0.0017240140840832831,0.0011067104969855344,10360.06804303708,7586.529910212407
61.0,4.3,-4300,-105.38639320833872,-1931.842351731578,40.41744865212511,-0.10564343719142139,-0.2912929875945399,-60.41492493818108,-0.10513944620581478,-96.07996478639252,0,0,40.802231380092074,293.15,293.15,3.640709054075782,0.0021952756666666668,0.0017377344120028098,0.001099788600408256,10422.318789272109,7524.203355445486
61.5,0.7,-700,-16.857632465926834,-1984.5355483357473,40.156073668969505,-0.10779071084645636,-0.23135218460803125,-61.58151237174289,-0.1057619745932941,-96.72658308405141,0,0,41.52421767498262,293.15,293.15,3.63907546043106,0.0021952756666666668,0.0017486314399880476,0.0010942910568250471,10471.759890665873,7474.702045017475
62.0,0.0,0,-0.0,-1992.9643645687108,40.11426406463933,-0.10565687045343031,-0.03700715035005918,-60.36243590837639,-0.1004136912682143,-91.83521098751362,0,0,44.14457369831979,293.15,293.15,3.6388141504039955,0.0021952756666666668,0.001750374531170444,0.001093411668448903,10479.668500977255,7466.783803654688
62.5,1.7,-1700,-37.994726868030405,-1992.9643645687108,40.11426406463933,-0.10277689214577929,-0.0,-58.585591924794926,-0.09426410843560543,-86.36755318724525,0,0,44.74305094769394,293.15,293.15,3.6388141504039955,0.0021952756666666668,0.001750374531170444,0.001093411668448903,10479.668500977255,7466.783803654688
63.0,0.9,-900,-20.59211995752792,-2011.961728002726,40.02003111109759,-0.10179614063278926,-0.08340889935503336,-58.027585782097475,-0.09101714682252583,-83.33561415586829,0,0,43.706039099242155,293.15,293.15,3.63822519444436,0.0021952756666666668,0.0017543032129420453,0.0010914296510315675,10497.493393606392,7448.937203993539
63.5,-0.2,200,4.517018265706441,-2022.2577879814899,39.968959385012454,-0.10001224290893754,-0.04520537986784208,-57.00053261198196,-0.08680253707560293,-79.50737801358751,0,0,44.27699607026515,293.15,293.15,3.637942934488163,0.0021952756666666668,0.0017542715117435602,0.0010921758691582958,10492.604291164273,7443.571049982677
64.0,-0.2,200,4.434021773432423,-2019.9992788486365,39.98016230729843,-0.09708164571609035,0.009916100284594217,-55.32059855032155,-0.08115887560056523,-74.36620290609605,0,0,45.1057776031573,293.15,293.15,3.6379996212749304,0.0021952756666666663,0.0017545843578295648,0.0010917544917751997,10495.736334532152,7444.138583696034
64.5,-0.3,300,6.635710576470626,-2017.7822679619203,39.991159385109526,-0.09423586530838617,0.009733900104686378,-53.70113394406259,-0.07586650181077724,-69.52775746613102,0,0,45.2099283931643,293.15,293.15,3.638055266488654,0.0021952756666666663,0.0017548914556262708,0.0010913408568546446,10498.810829181413,7444.695689444595
65.0,-0.1,100,2.203720973576992,-2014.464412673685,40.00761700062656,-0.0913626388964244,0.014567213959568602,-52.070562132408256,-0.07075251623249007,-64.834221485642,0,0,45.377795646099415,293.15,293.15,3.638147606253916,0.0021952756666666663,0.0017548207716907114,0.0010911685429770119,10499.841618700857,7446.5861192466555
65.5,0.0,0,-0.0,-2013.3625521868967,40.01308257843801,-0.08877785573177649,0.004837775029416546,-50.59740949584546,-0.06625188842481011,-60.71006144660205,0,0,45.343867360844875,293.15,293.15,3.6381817661152374,0.0021952756666666663,0.0017545929053752447,0.0010912835013860498,10498.807762348237,7447.621234622453
66.0,0.0,0,-0.0,-2013.3625521868967,40.01308257843801,-0.08636818166967478,-0.0,-49.224057275669715,-0.06217608626368694,-56.97519130887298,0,0,45.36528747636438,293.15,293.15,3.6381817661152374,0.0021952756666666663,0.0017545929053752447,0.0010912835013860498,10498.807762348237,7447.621234622453
66.5,0.1,-100,-2.200438431954668,-2013.3625521868967,40.01308257843801,-0.08402391275886562,-0.0,-47.88177252415672,-0.05835102658933031,-53.47571446037074,0,0,45.44548874797154,293.15,293.15,3.6381817661152374,0.0021952756666666663,0.0017545929053752447,0.0010912835013860498,10498.807762348237,7447.621234622453
67.0,0.3,-300,-6.599892677089094,-2014.462771402874,40.00762514185082,-0.08184857800377913,-0.004830568945668238,-46.64017904714876,-0.05490815595099163,-50.312731466273874,0,0,45.45528460506968,293.15,293.15,3.638147657136568,0.0021952756666666663,0.0017548204322735735,0.0010911687142127389,10499.840078725265,7446.587661097619
67.5,0.3,-300,-6.609168200633083,-2017.7627177414186,39.99125636040963,-0.0799416866604072,-0.01448858379662521,-45.56545105194806,-0.05197232003728741,-47.59571523771464,0,0,45.391491166961586,293.15,293.15,3.6380557571836727,0.0021952756666666663,0.0017548941637003162,0.0010913372093065193,10498.83794093295,7444.7006021585075
68.0,0.3,-300,-6.600650375975789,-2021.0673018417351,39.97486457419774,-0.07808561007337254,-0.014508946127756923,-44.519118262563374,-0.04921927989039964,-45.04910625761743,0,0,45.45006672250086,293.15,293.15,3.6379728147454413,0.0021952756666666663,0.001754436416513635,0.0010919537562932716,10494.255227246102,7443.870203530373
68.5,0.3,-300,-6.592492862476482,-2024.367627029723,39.95849391354304,-0.07627819203969217,-0.014490247154553835,-43.49997492191418,-0.0466364339456588,-42.66108231700539,0,0,45.5063063788141,293.15,293.15,3.637889979202528,0.0021952756666666668,0.0017539792592665881,0.0010925695086809201,10489.678419711201,7443.040875111029
69.0,0.3,-300,-6.58474573372967,-2027.6638734609612,39.94214348481666,-0.07451819659499406,-0.014472339163668298,-42.507338919416966,-0.04421319024579291,-40.421685878427,0,0,45.55984576037332,293.15,293.15,3.637807246033172,0.0021952756666666663,0.0017535226670042322,0.0010931845000816769,10485.107268493044,7442.212571629741
69.5,0.3,-300,-6.57738552666202,-2030.956246327826,39.92581227019927,-0.07280442096501985,-0.014455332080443887,-41.540546219130285,-0.04193962564414585,-38.32159387721402,0,0,45.610828008168774,293.15,293.15,3.637724610087208,0.0021952756666666663,0.0017530666113035561,0.0010937987687789498,10480.541489036033,7441.385241524362
70.0,0.3,-300,-6.570390024723734,-2034.244939091157,39.90949931006371,-0.07113569126245575,-0.014439174396966648,-40.59894843994327,-0.03980643853754093,-36.352072642676205,0,0,45.659389910055474,293.15,293.15,3.6376420665089224,0.0021952756666666663,0.0017526110653665863,0.0010944123508673555,10475.980813053568,7440.558836180717
70.5,0.3,-300,-6.563738454534622,-2037.5301341035188,39.893203699883344,-0.06951086185980482,-0.01442381734178541,-39.681912529955234,-0.037804909626631,-34.50494031373429,0,0,45.70566028461145,293.15,293.15,3.6375596107214094,0.0021952756666666663,0.0017521560039340555,0.0010950252803690044,10471.424987663719,7439.733309775998
71.0,0.3,-300,-6.557411382703456,-2040.8120033307862,39.87692458665285,-0.06792881478494386,-0.014409215311604127,-38.7888204522616,-0.03592686519229906,-32.77253169115728,0,0,45.749760460555024,293.15,293.15,3.637477238408464,0.0021952756666666663,0.0017517014031854486,0.0010956375893681287,10466.873774388558,7438.908619097441
71.5,0.3,-300,-6.551390619801276,-2044.0907090221378,39.86066116556479,-0.06638845912462749,-0.014395325644771915,-37.91906887384111,-0.03416464270604036,-31.147665348969024,0,0,45.79180473429013,293.15,293.15,3.637394945497758,0.0021952756666666663,0.0017512472406461962,0.001096249308136084,10462.326948225025,7438.084723373952
72.0,0.3,-300,-6.545659131992926,-2047.3664043320384,39.844412676924414,-0.064888730436224,-0.01438210841047799,-37.07206885779813,-0.03251105862465709,-29.623612858139044,0,0,45.83190079876042,293.15,293.15,3.637312728145238,0.0021952756666666663,0.0017507934951015184,0.001096860465247396,10457.784296782387,7437.261584119828
72.5,0.3,-300,-6.540200959643363,-2050.639233898035,39.82817840328356,-0.0634285901679749,-0.014369526214758522,-36.247245559209524,-0.030959378229368163,-28.194069985436375,0,0,45.87015014541067,293.15,293.15,3.6372305827206146,0.0021952756666666663,0.001750340146516388,0.0010974710876875617,10453.245619480944,7436.439164989547
73.0,0.3,-300,-6.535001142279974,-2053.909334377857,39.81195766677651,-0.06200702508801965,-0.014357544021815053,-35.444037924791154,-0.029503287378483112,-26.85312973935336,0,0,45.906648440972425,293.15,293.15,3.6371485057938893,0.0021952756666666663,0.0017498871759611338,0.0010980812009532574,10448.710726807214,7435.617431642815
73.5,0.3,-300,-6.530045649354353,-2057.1768349489967,39.79574982664188,-0.06062304672238368,-0.014346128989286095,-34.66189839656703,-0.02813686605124334,-25.59525714342768,0,0,45.94148588067864,293.15,293.15,3.6370664941228084,0.0021952756666666663,0.0017494345655422387,0.0010986908291455478,10444.179439621115,7434.796351619025
74.0,0.3,-300,-6.525321316301983,-2060.4418577736737,39.7795542769163,-0.059275690802087846,-0.014335250316250141,-33.90029261969628,-0.02685456356833539,-24.41526562514743,0,0,45.97474751940881,293.15,293.15,3.636984544641197,0.0021952756666666663,0.0017489822983379317,0.0010992999950566345,10439.651588511173,7433.9758942204135
74.5,0.3,-300,-6.520815785447243,-2063.704518431825,39.76337044428658,-0.05796401671950209,-0.014324879102859045,-33.158699154588035,-0.025651175381966665,-23.30829491595502,0,0,46.00651358216891,293.15,293.15,3.63690265444809,0.0021952756666666663,0.0017485303583382138,0.0010999087202506416,10435.127013194047,7433.156030403256
75.0,0.3,-300,-6.516517451344755,-2066.9649263245487,39.74719778608855,-0.05668710699403511,-0.01431498822060822,-32.43660919341164,-0.024521821335297796,-22.26979036470714,0,0,46.03685975521967,293.15,293.15,3.6368208207976083,0.0021952756666666668,0.0017480787303889706,0.0011005170251388871,10430.605561955068,7432.3367326764965
75.5,0.3,-300,-6.5124154101869225,-2070.223185050221,39.73103578844136,-0.0554440667472235,-0.014305552192345822,-31.73352628108953,-0.02346192529748009,-21.29548357333391,0,0,46.06585745908203,293.15,293.15,3.6367390410895135,0.0021952756666666663,0.0017476274001398736,0.0011011249290500571,10426.087091126617,7431.517975007218
