Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],U_R [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irreversibel [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C],Delta OCV [V],Q_Reversibel [W],Q_Cell [W]
27.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.02272873532027326,-0.0,-15.61951744489187,-0.01607810853132061,-13.534245822158255,0.6222644933939727,8.089438414121645,47.368440673349994,293.15,294.535126319493,3.6825330494939013,0.0020798803843842337,0.0014551386065207188,0.00118779593656135,9391.151645357444,8903.023124682495,2.109287919024169e-05,-0.0,0.6222644933939727
27.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.021897063474723963,-0.0,-15.047862891782218,-0.015317986680894891,-12.89258466046085,0.5726169510535711,7.444020363696425,47.38913399139767,293.15,294.5307449951794,3.6825330494939013,0.0020802338155176668,0.0014551496485383647,0.0011879574778372612,9390.432974543945,8902.681730947605,2.109287919024169e-05,-0.0,0.5726169510535711
28.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.02109576662518867,-0.0,-14.497088145001689,-0.01459387376198341,-12.281361667385568,0.5269924490115476,6.850901837150119,47.408964318387476,293.15,294.5262499874833,3.6825330494939013,0.0020805977069927057,0.0014551610173616188,0.001188123800177345,9389.69303355501,8902.330233136556,2.109287919024169e-05,-0.0,0.5269924490115476
28.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.020323736045890262,-0.0,-13.96643140328704,-0.013904062282128244,-11.699137876738883,0.485059830050832,6.305777790660816,47.42796826515648,293.15,294.52165254002415,3.6825330494939013,0.00208097104045624,0.0014551726811747416,0.0011882944381272444,9388.933893121231,8901.969614918693,2.109287919024169e-05,-0.0,0.485059830050832
29.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.01957990364456388,-0.0,-13.455158725296034,-0.013246925539643649,-11.14454136742587,0.44651560702882154,5.80470289137468,47.44618086402602,293.15,294.5169629638626,3.6825330494939013,0.0020813528820679533,0.001455184610802371,0.0011884689648605099,9388.157452123934,8901.600778328964,2.109287919024169e-05,-0.0,0.44651560702882154
29.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.018863240444746597,-0.0,-12.962562996639262,-0.012620913842933247,-10.616264283280305,0.41108162103137824,5.344061073407917,47.46363563768088,293.15,294.51219071530426,3.6825330494939013,0.0020817423754413257,0.001455196779488983,0.001188646988952169,9387.365451949034,8901.224550586494,2.109287919024169e-05,-0.0,0.41108162103137824
30.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.018172755128429995,-0.0,-12.487962937098606,-0.01202455090038107,-10.1130599657572,0.3785028994388716,4.920537692705331,47.480364665046174,293.15,294.50734446712795,3.6825330494939013,0.002082138735181641,0.0014552091626970048,0.001188828151425176,9386.559489626914,8900.841690336489,2.109287919024169e-05,-0.0,0.3785028994388716
30.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.017507492636242822,-0.0,-12.030702146243362,-0.011456430373992094,-9.633740197943093,0.3485456968256559,4.531094058733527,47.49639864428766,293.15,294.50243217380046,3.6825330494939013,0.0020825412409700905,0.001455221737921987,0.0011890121230464542,9385.741029861885,8900.452893364643,2.109287919024169e-05,-0.0,0.3485456968256559
31.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.016866532822510657,-0.0,-11.590148185759599,-0.010915212590111106,-9.177172557918993,0.32099570305305025,4.172944139689653,47.51176695305663,293.15,294.4974611311897,3.6825330494939013,0.002082949232147378,0.0014552344845233833,0.0011891986018512483,9384.911416045936,8900.058797829079,2.109287919024169e-05,-0.0,0.32099570305305025
31.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.0162489891627036,-0.0,-11.165691696904613,-0.010399621400716819,-8.74227787917302,0.2956564042386962,3.8435332551030505,47.52649770609625,293.15,294.49243803124637,3.6825330494939013,0.0020833621027542193,0.0014552473835696047,0.0011893873108763066,9384.071880343445,8899.659989050895,2.109287919024169e-05,-0.0,0.2956564042386962
32.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.015654007510933047,-0.0,-10.75674555158674,-0.009908441188967639,-8.328027815492932,0.2723475835003536,3.540518585504597,47.540617810322004,293.15,294.4873690120819,3.682533049493901,0.00208377929698976,0.0014552604176961284,0.0011895779960840796,9383.223552926072,8899.257003901108,2.109287919024169e-05,-0.0,0.2723475835003536
32.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.015080764905296034,-0.0,-10.362744035652382,-0.009440514012863319,-7.933442507563065,0.25090394948763284,3.2617513433392267,47.554153017484644,293.15,294.482259703836,3.6825330494939013,0.0020842003050523345,0.0014552735709755548,0.0011897704244616721,9382.367470430223,8898.85033481821,2.109287919024169e-05,-0.0,0.25090394948763284
33.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.014528468418991827,-0.0,-9.983142063037466,-0.008994736881080387,-7.557588348335697,0.23117388173832684,3.005260462598249,47.56712797451978,293.15,294.4771152706909,3.6825330494939013,0.002084624659329938,0.0014552868287985878,0.0011899643822796398,9381.504583703365,8898.440433487955,2.109287919024169e-05,-0.0,0.23117388173832684
33.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.013996354055251563,-0.0,-9.617414419510347,-0.008570059155236549,-7.1995758441373505,0.21301828283394725,2.769237676841314,47.57956627168437,293.15,294.4719404493611,3.682533049493901,0.0020850519309107305,0.0014553001777650155,0.0011901596734970586,9380.635764899627,8898.027714214013,2.109287919024169e-05,-0.0,0.21301828283394725
34.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.013483685684228752,-0.0,-9.265055034797898,-0.008165480073038342,-6.858557568397193,0.19630952818841768,2.5520238664494297,47.59149048857625,293.15,294.46673958435804,3.6825330494939017,0.002085481726386251,0.0014553136055838346,0.0011903561183003843,9379.761813980162,8897.612557005872,2.109287919024169e-05,-0.0,0.19630952818841768
34.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.012989754020097286,-0.0,-8.925576281946702,-0.0077800463869657195,-6.533726204843705,0.18093050509082953,2.352096566180784,47.6029222381289,293.15,294.46151666030283,3.6825330494939013,0.00208591368492253,0.0014553271009817457,0.0011905535517647582,9378.883464668794,8897.195310407968,2.109287919024169e-05,-0.0,0.18093050509082953
35.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.01251387563669511,-0.0,-8.598508302827254,-0.007412850113345664,-6.224312677000723,0.16677373334351966,2.168058533465756,47.613882208670184,293.15,294.45627533153856,3.6825330494939013,0.0020863474755763245,0.0014553406536193057,0.0011907518226273498,9378.001389909214,8896.776294092057,2.109287919024169e-05,-0.0,0.16677373334351966
35.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.012055392020136571,-0.0,-8.283398358741437,-0.0070630263868632906,-5.9295843608210435,0.15374056049587426,1.9986272864463652,47.62439020412972,293.15,294.45101894927024,3.6825330494939013,0.002086782794835685,0.0014553542540140891,0.0011909507921632329,9377.116206866005,8896.35580123287,2.109287919024169e-05,-0.0,0.15374056049587426
36.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.011613668656895266,-0.0,-7.979810205142338,-0.0067297514157523795,-5.648843377321184,0.14174042527719483,1.8426255286035327,47.6344651824763,293.15,294.4457505864424,3.6825330494939013,0.002087219364365832,0.0014553678934702645,0.0011911503331551057,9376.228481508217,8895.934100685472,2.109287919024169e-05,-0.0,0.14174042527719483
36.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.011188094155932679,-0.0,-7.687323489521312,-0.0064122405330971485,-5.381424962120976,0.13069018338332525,1.6989723839832283,47.644125292463336,293.15,294.44047306054495,3.6825330494939017,0.002087656928942948,0.0014553815640140416,0.001191350328948895,9375.338732810811,8895.511438981095,2.109287919024169e-05,-0.0,0.13069018338332525
37.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.01077807940351628,-0.0,-7.405533171560023,-0.0061097463398628255,-5.126695908844614,0.12051349027581029,1.5666753735855339,47.65338790875679,293.15,294.43518895452337,3.6825330494939013,0.002088095254560029,0.0014553952583344922,0.0011915506725880087,9374.447436606239,8895.088042156767,2.109287919024169e-05,-0.0,0.12051349027581029
37.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.010383056749434814,-0.0,-7.1340489646856575,-0.005821556935453688,-4.884053083401668,0.11114023611310078,1.4448230694703101,47.662269665517165,293.15,294.4299006359519,3.682533049493901,0.002088534126690199,0.0014554089697292934,0.0011917512660195519,9373.55502911585,8894.664117432869,2.109287919024169e-05,-0.0,0.11114023611310078
38.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.010002479223378368,-0.0,-6.87249479820538,-0.005546994231773474,-4.652922006237189,0.10250602835437882,1.3325783686069246,47.670786488503744,293.15,294.4246102746176,3.6825330494939017,0.0020889733486942597,0.001455422692054976,0.0011919520193664772,9372.661910187988,8894.239854751326,2.109287919024169e-05,-0.0,0.10250602835437882
38.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.009635819780306958,-0.0,-6.620508299231907,-0.005285412346934087,-4.432755499715818,0.09455171796131476,1.2291723334970919,47.67895362576658,293.15,294.4193198586477,3.6825330494939013,0.0020894127403602654,0.0014554364196812958,0.0011921528502600713,9371.76844626763,8893.815428186295,2.109287919024169e-05,-0.0,0.09455171796131476
39.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.009282570573684179,-0.0,-6.377740293645849,-0.0050361960749242055,-4.223032397885686,0.08722296547456315,1.133898551169321,47.6867856769888,293.15,294.4140312093042,3.682533049493901,0.0020898521365640306,0.0014554501474493854,0.0011923536832277198,9370.874973120142,8893.390997238057,2.109287919024169e-05,-0.0,0.08722296547456315
39.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.008942242255502029,-0.0,-6.14385432537243,-0.004798759427709656,-4.023256315951836,0.0804698435629065,1.0461079663177846,47.69429662153896,293.15,294.4087459945557,3.6825330494939013,0.00209029138604041,0.0014554638706333676,0.001192554449131302,9369.981798329758,8892.966708019863,2.109287919024169e-05,-0.0,0.0804698435629065
40.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.008614363302069869,-0.0,-5.918526193280324,-0.004572544246392084,-3.8329544768750385,0.07424647293626055,0.9652041481713871,47.701499845290705,293.15,294.4034657415314,3.682533049493901,0.0020907303502560406,0.0014554775849051347,0.001192755084651958,9369.089203591764,8892.542694346812,2.109287919024169e-05,-0.0,0.07424647293626055
40.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.008298479364584539,-0.0,-5.701443505039115,-0.004357018878201652,-3.651676592599252,0.06851068878165105,0.8906389541614637,47.7084081662645,293.15,294.39819184794874,3.6825330494939013,0.002091168902375007,0.0014554912863020356,0.0011929555318173318,9368.197446815731,8892.119078734959,2.109287919024169e-05,-0.0,0.06851068878165105
41.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.007994152643540404,-0.0,-5.492305247298907,-0.0041516769162431525,-3.478993797499048,0.06322373512595365,0.8219085566373975,47.71503385914353,293.15,294.3929255926017,3.6825330494939013,0.0020916069263097027,0.0014555049711972208,0.0011931557375677508,9367.306764055493,8891.695973318114,2.109287919024169e-05,-0.0,0.06322373512595365
41.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.007700961286077543,-0.0,-5.290821371581541,-0.003956035999053114,-3.3144976317261414,0.058349984752655286,0.7585498017845187,47.72138867871401,293.15,294.38766814498837,3.682533049493901,0.0020920443158497157,0.0014555186362724278,0.0011933556533580709,9366.417371280486,8891.273480689304,2.109287919024169e-05,-0.0,0.058349984752655286
42.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.007418498805403703,-0.0,-5.096712395297379,-0.003769636667158286,-3.1577990722213847,0.053856682503986036,0.7001368725518184,47.72748388227741,293.15,294.3824205741483,3.6825330494939013,0.0020924809738622364,0.0014555322784930006,0.0011935552347922085,9365.529466001652,8890.851694673127,2.109287919024169e-05,-0.0,0.053856682503986036
42.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.007146373521461088,-0.0,-4.909709017324905,-0.0035920412739534413,-3.008527609244884,0.049713709986164,0.6462782298201319,47.733330251080325,293.15,294.37718385677744,3.682533049493901,0.002092916811558036,0.001455545895084954,0.001193754441287646,9364.643228763998,8890.430701034762,2.109287919024169e-05,-0.0,0.049713709986164
43.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.006884208022042743,-0.0,-4.729551747612792,-0.0034228329483387498,-2.8663303663614763,0.045893369865725536,0.596613808254432,47.73893811080576,293.15,294.37195888467886,3.6825330494939013,0.002093351747817501,0.0014555594835139226,0.0011939532357673841,9363.758824517055,8890.010578131001,2.109287919024169e-05,-0.0,0.045893369865725536
43.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.006631638643595309,-0.0,-4.555990550285116,-0.003261614606674306,-2.7308712619021196,0.0423701881003882,0.5508124453050466,47.74431735116721,293.15,294.3667464716056,3.6825330494939013,0.0020937857085718105,0.0014555730414658216,0.0011941515843770997,9362.876403873186,8889.591397507975,2.109287919024169e-05,-0.0,0.0423701881003882
44.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.006388314970975406,-0.0,-4.388784499750839,-0.0031080080117217683,-2.6018302100027335,0.039120732589892876,0.5085695236686074,47.749477444645656,293.15,294.3615473595457,3.6825330494939013,0.002094218626234598,0.0014555865668290945,0.0011943494562253773,9361.996104263268,8889.173224450147,2.109287919024169e-05,-0.0,0.039120732589892876
44.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.006153899355455907,-0.0,-4.227701449337873,-0.002961652876350683,-2.4789023594012014,0.03612344686197132,0.46960480920562714,47.754427464407236,293.15,294.35636222449546,3.6825330494939017,0.00209465043917995,0.0014556000576784038,0.001194546823145121,9361.118050998117,8888.756118484536,2.109287919024169e-05,-0.0,0.03612344686197132
45.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.005928066450306045,-0.0,-4.072517711990585,-0.002822206009890074,-2.3617973682500386,0.0333584975270534,0.4336604678516942,47.75917610143816,293.15,294.3511916817637,3.682533049493901,0.002095081091262898,0.0014556135122596482,0.0011947436594743868,9360.242358243544,8888.340133843885,2.109287919024169e-05,-0.0,0.0333584975270534
45.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.005710502763295706,-0.0,-3.9230177525872945,-0.0026893405051043808,-2.2502387132768265,0.030807634343546348,0.4004992464661025,47.763731680931514,293.15,294.34603629084523,3.6825330494939013,0.0020955105313788915,0.0014556269289762024,0.0011949399418550342,9359.369129916111,8887.925319892194,2.109287919024169e-05,-0.0,0.030807634343546348
46.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.005500906225499456,-0.0,-3.7789938914511825,-0.0025627449638670487,-2.1439630316965546,0.02845406183437719,0.3699028038469035,47.76810217795895,293.15,294.34089655989965,3.6825330494939013,0.0020959387130590084,0.0014556403063762677,0.0011951356490477088,9358.498460506242,8887.51172151571,2.109287919024169e-05,-0.0,0.02845406183437719
46.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.00529898577579994,-0.0,-3.64024601864426,-0.002442122759695103,-2.0427194943498197,0.0262823214858057,0.34167017931547405,47.77229523245928,293.15,294.33577294986713,3.6825330494939013,0.0020963655940979915,0.0014556536431412533,0.0011953307617618317,9357.630435834577,8887.099379482237,2.109287919024169e-05,-0.0,0.0262823214858057
47.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.005104460960513354,-0.0,-3.506581318649541,-0.002327191335394071,-1.9462692086080673,0.024278183642032863,0.3156163873464272,47.77631816357392,293.15,294.3306658782522,3.6825330494939013,0.00209679113621239,0.0014556669380750937,0.0011955252624993478,9356.765133747116,8886.688330771343,2.109287919024169e-05,-0.0,0.024278183642032863
47.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.004917061547581688,-0.0,-3.3778140050614693,-0.0022176815341447813,-1.8543846496518634,0.02242854828452899,0.2915711276988769,47.78017798335828,293.15,294.3255757226016,3.6825330494939017,0.002097215304726311,0.0014556801900944337,0.0011957191354110934,9355.902624754206,8886.278608877907,2.109287919024169e-05,-0.0,0.02242854828452899
48.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.004736527154797588,-0.0,-3.2537650649188476,-0.002113336962442028,-1.7668491187906255,0.020721353953905126,0.26937760140076666,47.78388140989661,293.15,294.32050282370216,3.6825330494939017,0.0020976380682825573,0.0014556933982196002,0.0011959123661647664,9355.04297261792,8885.870244091137,2.109287919024169e-05,-0.0,0.020721353953905126
48.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.004562606891547859,-0.0,-3.134262012328269,-0.002013913383369983,-1.6834562275522362,0.01914549413511821,0.24889142375653675,47.787434879846785,293.15,294.31544748852104,3.6825330494939013,0.002098059398577039,0.001455706561566307,0.0011961049418235366,9354.18623489211,8885.463263751124,2.109287919024169e-05,-0.0,0.01914549413511821
49.0,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.004395059013581028,-0.0,-3.0191386510391194,-0.0019191781387707183,-1.6040094063285626,0.017690740484350615,0.229979626296558,47.79084456044014,293.15,294.31040999291,3.6825330494939013,0.002098479270114551,0.0014557196793380245,0.0011962968507344173,9353.332463419012,8885.057692484741,2.109287919024169e-05,-0.0,0.017690740484350615
49.5,0.0,0,-0.0,-582.7675555247281,47.10928791902417,-0.004233650590322944,-0.0,-2.908234845643864,-0.0018289095989304002,-1.528321436418276,0.01634767232850872,0.21251974027061338,47.79411636096042,293.15,294.3053905840924,3.6825330494939013,0.0020988976599841903,0.001455732750818962,0.0011964880824256196,9352.481704785912,8884.653552422576,2.109287919024169e-05,-0.0,0.01634767232850872
50.0,9.9,-9900,-207.12486113545876,-582.7675555247281,47.10928791902417,-0.004078157184282239,-0.0,-2.7613907102835356,-0.0017428966384727723,-1.4691317921617844,0.015107611916374384,0.196398954912867,47.7972559437249,293.15,294.3003894829506,3.6825330494939013,0.0020993145476527943,0.0014557457753676154,0.001196678627512137,9351.634000745174,8884.25086339846,2.109287919024169e-05,-0.0,0.015107611916374384
50.5,3.8,-3800,-90.88940794330514,-686.3299860924575,46.595585386446146,-0.014897892789432628,-0.4349062670197277,-10.029957054032531,-0.013437311349884464,-11.463739896669551,90.09372209362763,1158.6237538049822,41.80905218758118,293.15,294.55481228195623,3.679322408665289,0.002099729914774938,0.0014768490272292906,0.001186344647751548,9444.01406296354,8792.903895507192,1.5955853864461462e-05,-0.9688179547828524,89.12490413884478
51.0,1.0,-1000,-22.284359381339822,-731.77469006411,46.370165227856596,-0.019141754932477016,-0.1889226138547107,-12.868679575463641,-0.01796277098079021,-15.360793870961826,17.474531587455544,222.4230009768906,44.874523107779645,293.15,294.5984843918499,3.677913532674104,0.002078598795280486,0.001485339638961161,0.0011721577313341064,9526.634957004875,8775.425539564365,1.370165227856596e-05,-0.36506997384857864,17.109461613606967
51.5,3.9,-3900,-83.48787572281569,-742.9168697547799,46.314896479390974,-0.019635047108591274,-0.0462394128932947,-13.125541411408058,-0.018357516009637115,-15.754073002913286,1.552667227621648,19.068003654619446,46.713369650800715,293.15,294.59642932351073,3.6775681029961937,0.0020749716023703174,0.001487468455502931,0.001169390796575116,9543.714923724336,8769.66776580126,1.3148964793909742e-05,-0.0858977157278444,1.4667695118938036
52.0,3.2,-3200,-71.1945373933839,-784.6608076161878,46.10783329555463,-0.02330719330942431,-0.1732492213095508,-15.506665553163566,-0.022235338154982937,-19.163535915652446,15.011135729073104,191.61999210890676,44.94726866920236,293.15,294.6330221140549,3.676273958097217,0.0020751422863452378,0.0014959418810355117,0.0011652552331224055,9580.546424791824,8733.48495381574,1.1078332955546273e-05,-0.2711363360802771,14.739999392992827
52.5,2.1,-2100,-46.4695427527555,-820.2580763128797,45.931259542098815,-0.026202135057864732,-0.14752241930410148,-17.37924056605247,-0.025223501625154302,-21.801028124810653,11.29031495047018,144.24741193412606,45.19089010996297,293.15,294.65884716526904,3.675170372138118,0.0020721030672475544,0.0015030435285727389,0.001160294125930147,9618.133399440729,8706.183914822363,9.312595420988146e-06,-0.19436018630663524,11.095954764163544
53.0,3.0,-3000,-65.48676438551877,-843.4928476892574,45.81600769995408,-0.027710509497955792,-0.0961900094065744,-18.29953642941322,-0.026643088970688598,-23.100595563980338,5.475177231357788,69.73221064330208,45.81078372324342,293.15,294.66787355516027,3.674450048124713,0.002069958164175623,0.0015076685864540223,0.0011569867935012066,9642.931295277998,8688.621628512856,8.160076999540778e-06,-0.11116102802685894,5.364016203330929
53.5,7.0,-7000,-154.78860812857272,-876.2362298820167,45.65359012955349,-0.03014951564055078,-0.13550576794278782,-19.70714699749805,-0.02908994382546341,-25.411984330068577,9.996394999070592,128.32199111624575,45.222966241711795,293.15,294.689980308947,3.6734349383097094,0.002069208476159688,0.0015142738508619334,0.0011533507392437925,9673.454103297285,8661.357403122158,6.535901295534928e-06,-0.12547260551322503,9.870922393557366
54.0,6.8,-6800,-159.6043192991951,-953.6305339463031,45.26968981177429,-0.0370798672554003,-0.3200056957804449,-23.992094980100795,-0.036614363677754266,-32.35928834707263,50.86663037635749,659.6753172224796,42.605363249929866,293.15,294.83097438413193,3.671035561323589,0.002067372396776365,0.0015298772391751307,0.001144733266305493,9745.642691608775,8597.116212163159,2.696898117742919e-06,-0.12237520539751474,50.744255170959974
54.5,6.5,-6500,-153.73094524777403,-1033.4326935959007,44.87384576589335,-0.043972023709263015,-0.32809255258372094,-28.179371244788815,-0.044061354185509424,-39.40318728240409,54.439426971194294,709.2472019483697,42.28166287225842,293.15,294.9824532368821,3.6685615360368335,0.002055662115062669,0.001545503520478499,0.0011314947128949011,9838.156259721174,8543.386138307269,-2.523084682132999e-06,0.11805010175722049,54.557477072951514
55.0,7.0,-7000,-165.62908534141522,-1110.2981662197876,44.49256861994153,-0.0502945341108658,-0.3140847762302721,-31.901948139329562,-0.05079089948815809,-45.97586783001068,51.25981130919126,672.3232315843983,42.26310847258941,293.15,295.1250024095795,3.666178553874635,0.0020430810187503216,0.0015604331028995092,0.0011182180230680345,9928.933764281146,8494.46380280492,-1.014862760116941e-05,0.45736035114707313,51.71717166033833
55.5,7.2,-7200,-172.41237577761189,-1193.1127088904952,44.08178219796381,-0.05696567852543349,-0.33643268470561044,-35.75684350480219,-0.05787867623867598,-53.09735915739147,59.662687147478486,787.2065908969334,41.7603432904782,293.15,295.29265450998577,3.6636111387372736,0.0020312415782053838,0.0015765348840518416,0.0011047295436804002,10022.803352155548,8440.814498189557,-1.8364356040723775e-05,0.8916659984394738,60.55435314591796
56.0,-0.1,100,2.4156056920573747,-1279.3188967793012,43.65417213899156,-0.06371576943572192,-0.34781045298566765,-40.02072050956114,-0.06499044319914027,-59.98288347828705,65.0769442315245,863.685931992515,41.39748483322618,293.15,295.47670026458246,3.6609385758686974,0.002017317210652529,0.0015931405835020902,0.0010900481145797044,10122.495688504023,8388.563438841284,-2.6916557220168754e-05,1.3604351525151275,66.43737938403962
56.5,0.5,-500,-10.85592965578378,-1278.1110939332725,43.660163224537335,-0.06162495816045692,0.0048361181217420465,-38.68196459593282,-0.061281166436941314,-56.60373290576935,6.459947336717271,83.7326312620929,46.05777817781013,293.15,295.4852905103867,3.6609760201533588,0.0020020312659650664,0.0015920695235984053,0.0010834831443651068,10148.291886420955,8411.139579316934,-2.6796735509253294e-05,-0.018975701171663216,6.4409716355456075
57.0,9.7,-9700,-211.95949466465663,-1283.5390587611644,43.63323879582756,-0.060254786908213044,-0.021726165276885125,-37.32519171520898,-0.05856058407643511,-54.63348205508789,6.088374948875056,80.27977096502478,45.76346068076107,293.15,295.4930700610147,3.6608077424739234,0.0020013178019544315,0.0015931186227014027,0.0010826347184373633,10154.217910563897,8407.722536558958,-2.7335224083448826e-05,0.08699204843454333,6.175366997309599
57.5,6.6,-6600,-163.9477310094891,-1389.5188060934927,43.10754560469498,-0.06877638902211825,-0.4240613562351076,-42.210516769721394,-0.06801266112080893,-64.53123443755386,95.33222086678583,1269.8921168287075,40.256732797467016,293.15,295.76720083621063,3.6575221600293437,0.0020006716703397484,0.0016143195557562504,0.001071880866341037,10246.565177250337,8322.298467891465,-3.784908790610046e-05,2.3517881200378135,97.68400898682364
58.0,5.8,-5800,-140.20977988460714,-1471.4926715982372,42.700929208342075,-0.07465437831862208,-0.32427282413998826,-45.45256498797474,-0.07400848298413269,-71.09613764381841,60.45582164747799,814.6547139454236,41.366586587422134,293.15,295.93819508973957,3.654980807552138,0.0019779037022550788,0.0016293661932007709,0.001053949482194146,10355.345008213575,8290.481174904706,-4.598141583315851e-05,2.2099255790930568,62.66574722657105
58.5,6.1,-6100,-145.71975516321393,-1541.5975615405407,42.35318669870763,-0.07919321397811088,-0.2753301903689406,-47.814361824515835,-0.07819371861836431,-75.97813812629374,47.258935662430254,642.6517288948731,41.86117382071959,293.15,296.0699267378006,3.652807416866923,0.001963701751729,0.001642467885769993,0.0010409634817984729,10438.493702513195,8256.840030164454,-5.293626602584738e-05,2.1758127140984502,49.4347483765287
59.0,6.4,-6400,-153.86019875319636,-1614.4574391221477,41.991778575782995,-0.0838474527120739,-0.2845558201506537,-50.18558457735055,-0.08243745063536255,-81.09269732038433,51.19299058361113,698.9200318287627,41.5962026038072,293.15,296.2136831108349,3.650548616098644,0.001952760762135072,0.001656264163239468,0.00102916076317095,10517.874021401241,8217.014735799838,-6.0164428484340106e-05,2.570088787832152,53.76307937144328
59.5,6.6,-6600,-159.95727938704582,-1691.387538498746,41.6101808606213,-0.08873701956351333,-0.2986151136367515,-52.641877499725595,-0.08688712413490365,-86.61371756018023,56.837989396773665,778.6465101497329,41.26101684956829,293.15,296.3746645987537,3.648163630378883,0.0019408210574051914,0.0016707477539260433,0.0010165829151010395,10601.615370625843,8176.723689987215,-6.779638278757403e-05,3.0578959993596353,59.8958853961333
60.0,6.7,-6700,-163.49872222907396,-1771.3661781922688,41.213461417697076,-0.09375673473933792,-0.3083097730777714,-55.12536080318317,-0.09139350858206041,-92.39890683140234,61.513292652947875,845.8374645279582,40.97891352699869,293.15,296.54998895672463,3.645684133860607,0.0019274507184618944,0.0016856735317613983,0.0010031566197875464,10689.391541990391,8137.73909959465,-7.573077164605849e-05,3.551127695356605,65.06442034830448
